1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
16800,66000,77300,126482,127610,147148,179055,196601,200489,239945,252413,259354,302119,305374,316915,329500,332090,351955,360299,364177,384290,396314,401300,402986,403541,403717,417540,446534,448100,451045,456676,469319,481535,483765,497790,505314,532231,537141,540087,550133,558078,560447,561048,563829,568058,585697,590902,591150,599781,602135,605771,611521,618410,621002,630832,631354,633305,642464,647794,649716,653287,653415,656885,657826,1
70400,77400,81100,101294,149463,163205,165152,165246,214354,218519,240134,252629,266903,268818,272250,283632,297256,311878,329789,338220,356117,380892,381355,385939,392704,395015,395164,402640,407208,421497,423719,440148,448270,457495,482824,487132,504118,504896,510177,519278,522660,524322,543434,545759,555916,556729,565654,568130,572623,573141,584814,588319,595093,611556,620586,622590,623559,628267,628482,648101,654224,655553,656378,661571,1
93100,111428,130487,132598,147085,177032,184603,242245,245877,260813,286970,294070,309273,312624,319198,319632,338676,338790,366345,368506,383603,395939,398488,401179,408473,423103,431102,448349,458005,458581,465660,469176,486173,491712,496259,510010,532662,536006,545823,566728,583151,584119,589047,589147,589405,600190,600710,610598,611205,614388,620934,621012,622448,627247,635975,652612,657481,661995,662916,674989,676223,680538,682588,686666,1
27100,30500,80300,85300,161827,164778,172223,172409,185328,187554,202831,205835,223577,225727,248275,251037,278257,306458,310515,318187,318649,329188,348661,349275,351918,352715,363775,366741,367166,368728,378086,380461,380794,383547,395768,399462,409684,412101,417170,447729,449066,449831,451499,458413,462561,465246,496501,500241,510264,518635,525471,536715,541793,564431,573715,577042,606606,619944,621243,627947,628093,632409,642513,647413,1
116197,118300,123489,130491,158183,180005,198385,199763,221982,263316,268265,289183,294736,310964,310969,314889,316982,320003,337863,344478,349270,359137,369937,386431,405584,407473,427345,434442,467856,474593,475624,476778,484008,501455,502569,505645,518442,528253,550490,552372,555530,556367,558733,559991,560085,562600,568419,578635,581623,581640,584609,585874,594218,599806,605393,613488,629460,637015,639854,640221,644515,647625,659541,660485,1
121885,171353,181960,202786,233370,239661,251262,260207,309349,326209,330591,331269,353057,358361,365520,366714,368965,377489,379243,382190,399445,404538,434828,448200,449394,451493,458171,473524,475862,482902,488188,489694,493093,493530,511038,511470,513749,519779,523123,524713,535148,549989,560758,561329,566363,581008,582911,593191,601376,607882,621480,645827,664502,676138,677050,681211,683023,702243,702469,704717,714043,720631,727694,728511,1
101291,132612,169893,182599,191063,199971,203936,225661,239996,265018,287022,290072,303864,331734,340644,347930,357634,386591,387244,403350,406503,409953,417489,445791,449904,455719,467787,474883,491607,493636,493824,500550,503468,505268,508745,509838,520741,524722,524949,526204,528562,530720,532427,544363,551371,553828,567444,572040,572371,583937,593470,597013,599271,608004,614032,617822,624078,628973,635298,638445,642227,649352,663507,669312,1
42400,103133,120501,148026,217866,219353,225004,235490,247478,271557,280247,285170,292736,311539,315189,329471,331758,341360,343343,354969,379650,382492,389170,392668,420633,424235,434666,437571,443231,444397,446104,447522,450548,456887,468547,471919,474404,480763,484467,498900,503114,516151,518973,519896,520678,520998,566146,578588,584594,590526,594797,599544,603638,605869,640363,643039,643078,644238,645825,656254,656288,658222,668989,671611,1
127517,167396,211650,227265,229922,241811,243793,245098,247075,256721,288487,289188,291480,293387,304505,307055,324931,329659,335766,336132,358132,365137,375490,384305,385888,388731,422448,425022,431652,436649,442048,447925,466165,475914,488217,488695,493312,500930,512210,523287,526532,547978,553102,559227,562601,589215,592186,592679,596475,597449,597820,599235,608680,620774,637453,637614,638043,641516,650031,663623,679193,684327,687712,692759,1
69700,118511,133846,184307,194330,206220,236358,238106,240640,264763,284823,297168,313387,317860,322434,323597,333865,368317,388012,399345,403016,411491,413611,429468,451667,456069,461946,465525,484297,497997,500501,505289,516191,527993,529552,541587,553175,563819,571368,572866,580565,589806,593496,596715,607192,611414,612412,614128,619158,623368,625345,625480,643089,650181,651992,656538,674059,679668,685298,698733,701709,702453,706405,711903,1
99000,125683,145528,179252,188768,199859,219297,221303,235019,242615,243305,274264,278314,282041,290022,301055,322605,336868,346860,360228,364657,375766,379773,419001,422751,467755,471394,484381,486979,490615,495173,509497,511430,526005,547244,550943,553736,582589,584919,584950,586364,594378,609238,612365,623418,636728,637914,641361,642927,646730,648779,656567,666395,666492,673076,673886,675372,691650,693928,709186,712747,713397,713697,718126,1
8760,66700,88900,164242,183812,188025,199892,202032,202724,217731,221623,230924,242674,258897,271832,284979,305378,317860,318908,330867,340928,346038,360471,369178,370908,372345,379359,381657,399562,402906,417159,418910,419483,428785,431126,432151,443790,444449,445015,445304,450621,450839,456254,468961,471724,478955,487454,508102,522972,534427,537872,540125,547390,549939,551127,554151,563963,574240,576614,584783,592772,600688,606793,608736,1
85400,107578,148762,165689,169762,172151,177849,232007,234380,263482,265051,282451,305497,310520,310725,325384,327724,331348,341596,363006,377718,388316,401510,431008,449897,461418,474788,479849,485541,495871,500343,511335,521476,544263,549045,562447,563993,566409,570233,574515,586152,608917,611826,612865,622550,632283,633624,635608,641857,649647,658178,660781,666200,667095,678757,685517,688673,691799,695053,697143,707075,709469,713705,714608,1
79000,113726,157320,168873,174932,184533,204014,207146,213354,229034,243610,244342,262854,271067,271755,284734,289130,295874,307724,326167,340116,345997,353205,357985,359616,366516,375418,379734,417625,420173,426679,464400,476813,483234,486423,494202,494621,494985,502106,508082,512900,514326,543686,547538,548221,550398,562403,572985,573103,576575,581441,598743,601823,602805,606572,613643,614062,623685,632171,650743,652723,654197,658672,658906,1
21800,22900,46600,87200,95300,131221,148336,155288,165850,184071,196477,200784,208130,211388,212010,245842,254737,273945,274040,286239,290164,293731,323019,333514,334405,345368,371614,385018,400956,406741,413852,425478,426662,431245,444135,456054,461223,465046,466451,488580,499500,500319,517457,525422,542535,543071,543317,553664,564569,574638,577790,585299,588052,611204,611761,613636,620454,622336,627560,633347,634686,652011,668256,690401,1
160996,194006,215090,229376,269208,273187,277809,293024,295085,302122,337111,342671,369119,376067,378813,383434,406306,415339,425514,431147,437684,442412,449533,449802,497731,504895,511405,513483,515894,518223,536268,546877,566554,594217,594904,604351,611198,623588,623933,624587,642642,643708,661051,665971,671369,688192,689313,695204,719607,722125,723251,729846,740624,753852,755378,763901,769310,777096,778072,786012,789260,808564,810444,821532,1
69200,120866,186343,193354,200402,211627,214130,232578,242494,243944,245065,252956,270619,287191,320185,328200,330159,338058,339036,350749,379772,402808,419643,421223,425373,425390,427839,434235,436042,446396,448912,468092,468377,474078,478431,485132,500255,508246,511039,515968,530333,546164,547095,549394,551462,561589,569625,573412,575721,578088,579965,582327,603743,603944,604355,607801,610603,619545,620287,620434,649159,663868,668336,681308,1
110421,128673,130552,200662,226107,232018,248034,256451,258513,302420,310742,323357,328918,332424,334822,337056,346277,348683,362751,367224,371285,380135,405411,412402,415271,424573,427868,429823,433784,435465,457348,461004,483325,490225,497373,501636,505463,512323,523918,528324,533360,540662,553895,562886,563894,572914,593427,594115,595034,597060,598213,631945,632017,632084,639042,639621,652250,654100,659223,659546,662220,664472,668745,686972,1
71100,114417,153093,183562,183793,197145,209455,258995,264370,279732,288302,290989,297163,302992,313244,325014,338520,341945,359547,400123,427112,448199,454749,460944,465947,496725,507782,532329,544000,556803,558389,563600,567172,579023,589566,589597,600674,604777,612249,614912,622646,626785,630097,639189,647845,647854,653524,671079,671994,673629,682651,686133,690977,695635,695920,710621,714832,716506,719130,720516,722594,730586,731503,733236,1
17400,54900,71300,103375,106894,125622,139765,155386,159526,159527,170223,197281,202204,207956,211773,233168,244009,245839,248916,255771,263410,284038,285036,295830,301428,310127,312964,313127,331572,355211,357746,362753,363822,372658,379931,414589,420693,423613,428769,429753,433624,434600,435509,441025,444873,449473,452414,461032,462209,466887,468654,473878,474427,484466,497225,500203,500359,507973,511135,514430,517307,549175,553098,557172,1
116603,119641,119852,126996,135486,136216,141613,154950,158415,190630,208541,212336,216574,224022,237327,272372,273444,317895,330339,337535,342861,345296,364115,383697,406550,410748,411540,460620,469123,469449,478399,480935,486329,510376,520254,529422,531043,533615,557626,558871,569194,584793,586593,587052,595745,599082,600261,611540,618048,621405,625496,626241,628412,631221,657736,660587,660731,661022,667476,671452,687494,693675,695878,716353,1
58600,84300,90800,108435,161908,172466,196093,250813,265773,306430,351092,357459,365802,378187,400906,425600,428346,428415,433993,437588,440832,441955,454714,456984,460940,469712,489057,490806,491930,499029,500582,509589,532953,535546,542014,543994,552756,553282,567712,568005,577862,578932,585255,586165,588724,597761,608130,623031,628092,634788,635843,644290,649993,656889,668123,675489,685794,691470,704019,710272,719089,724633,725518,737577,1
18100,18200,55100,91000,111309,123607,140235,164634,171694,177612,178416,185069,191088,210370,229783,246880,261937,265775,275771,307604,320838,337339,337350,343220,360305,363068,363905,374419,401159,407289,414016,416040,421864,439241,443879,452883,453172,458283,468127,473560,479138,486922,491240,494021,501205,514602,519312,524418,534907,535421,545426,550781,552634,564603,576466,577245,577487,587781,604394,612099,613169,630195,630501,634860,1
53800,113658,144197,168137,172891,182740,186080,216928,254067,263106,300557,317481,328594,345640,379982,387575,396416,399303,401519,402608,404101,406881,407092,418600,427095,427593,428114,434355,472865,478467,484036,487621,497208,498021,499447,510692,519248,525454,527726,528825,534274,537338,544416,547669,552665,566939,575354,589978,593418,593816,599935,601196,624660,632668,632937,641154,647860,649733,651872,655038,657247,668255,676319,694433,1
9600,15000,48400,70300,150212,205329,241798,263009,296606,301677,320741,333988,337217,342199,362101,386103,386350,410356,411992,438322,447324,452872,457175,483115,493509,496493,496821,537122,537534,540729,566521,571754,579404,589452,592678,598482,599240,600213,600279,603774,607776,607933,623132,648299,649621,650866,657524,658967,662204,669043,670986,675560,678862,681885,689543,693522,697665,709014,742558,746050,747688,752106,759067,759410,1
141410,155603,157942,162695,211685,251748,280778,294679,337958,340130,388622,413271,424867,427891,445756,470457,473300,478992,514365,518061,518162,527675,537026,544261,574755,581376,581476,584759,591714,600649,601762,605350,609490,633348,638361,643135,649411,653115,655618,679176,683882,687937,692058,698215,699824,700227,708467,711057,720956,721383,737220,740063,743388,745310,746889,749034,750783,766640,774604,777114,806743,808974,809346,818607,1
34600,58900,108003,155406,189933,199729,252715,254371,257829,290063,307640,312877,317350,337175,341473,350384,391393,392722,400422,401396,402621,407171,411374,411840,412960,417961,418636,426522,429655,430716,447824,448112,454750,506944,525542,527448,531437,539714,539791,543849,551027,554724,562190,579298,583765,586928,587501,602536,603795,604777,612242,615551,619453,624153,629657,636923,644271,644323,651470,665046,672429,684700,687613,693061,1
99800,100530,131026,171390,178799,193530,194697,196591,228806,249935,253266,254337,261466,262658,278130,317925,322057,325122,364015,370992,380897,381919,383720,389051,395156,413140,416595,418531,444930,449355,450492,450815,455597,466083,468646,481052,497532,501132,504258,520171,523217,526886,530619,531523,531824,543000,543038,551315,553934,557109,561633,562868,570447,576844,578003,588792,598826,603619,608035,617279,636581,641813,651391,662683,1
54600,94900,99000,157474,158458,211672,231459,256076,267247,271242,272190,272761,285229,292331,293983,316032,336303,343665,369390,374740,382537,400383,405466,409732,414923,421359,423277,448663,485799,491205,495120,495334,503356,504831,507948,509305,513751,516895,521260,541865,544275,544706,547743,549201,559434,559528,561743,588790,589318,589342,589640,592487,597653,599486,600106,608040,630468,641523,642453,642815,648151,650557,655794,662257,1
9660,32300,69600,122963,213042,227988,237449,242338,259985,262551,270488,316231,324867,361436,381672,411876,417525,453930,455694,461079,465239,473789,489105,493546,499806,510657,516248,531625,534642,534677,536334,541921,545517,548514,548552,548811,552067,557800,560492,563146,564511,565232,569926,574336,576277,590547,593553,595230,596895,599090,605827,608091,615592,616758,629347,643456,643990,669579,680670,683087,684960,690701,691197,692709,1
106034,207773,238899,240754,245342,260795,286284,296314,311325,314429,325027,331570,335210,339831,353033,370749,382957,385689,395273,404632,423557,430860,443356,449451,454474,464851,465080,486402,496212,498923,503683,509990,531922,540021,548747,550599,555596,561411,568540,571063,572875,580423,583747,599378,611964,616297,623141,629184,629541,640735,640842,645891,665046,672594,676145,679836,682718,685780,694246,708088,717743,720659,724897,729435,1
30300,48800,86800,126258,129509,161998,163544,163745,186780,194406,196495,199145,221149,224840,227588,237025,248003,280563,294513,299931,304000,330693,331728,333799,343959,359576,365856,366282,366855,368065,370460,384807,389810,400313,402472,406735,412493,427373,427815,428541,434133,435796,441607,458942,460936,461495,464129,465772,467859,474085,474208,479022,479351,480840,482973,484693,489735,493976,499102,508092,510176,510760,515737,517724,1
78600,101692,127089,131192,136484,136552,151456,166916,179815,180585,185032,210463,236442,243819,245086,245170,262254,275593,284058,288860,291571,301180,322271,325182,338459,339034,362659,363479,368538,379570,406278,408028,419931,433770,437543,439736,446354,447327,472100,486589,501145,502334,515096,515208,517247,534873,536046,538551,538634,539293,540302,546578,548993,565084,582249,591359,594605,595840,600602,608362,610137,623623,629252,639927,1
116566,131159,134663,165170,196276,230815,236573,246290,249797,250737,277203,277803,285196,295907,303672,344265,370798,374128,374767,381188,381917,423022,427111,429403,429693,439812,448770,459159,461977,463647,471555,481469,491629,505284,508441,532918,537461,537983,538307,560797,563153,565685,572272,574042,602720,607846,613020,613399,615023,615459,618007,622732,631676,635137,638154,644114,644505,644664,654723,663538,667844,668526,671972,678015,1
86600,112630,125205,139254,140240,166914,177006,183773,198954,204804,211699,212483,214916,224245,251489,290993,293349,310841,318005,335555,347914,359636,366847,367051,377928,379931,385665,410050,427303,432568,435600,450719,457305,467090,487319,491027,500702,512528,517711,530377,532237,538066,541646,547197,555816,559584,562800,564324,575735,581482,588795,594239,594258,594709,595014,595593,599670,616395,617167,623303,628365,628663,630699,640394,1
55100,114400,208512,240463,246183,288449,290313,302661,312062,321969,333932,337333,344826,351964,354302,363990,389095,403709,408453,426146,447567,447990,478082,481967,495299,498521,499325,499354,502551,503519,512310,514185,528830,546063,570278,583302,587918,595705,603289,634572,636773,641000,645957,652303,663100,668494,678661,689166,701796,708379,709215,716459,721975,727115,739924,740557,741178,746642,747890,748386,757036,758469,761619,762038,1
12800,26900,106644,156244,170988,190352,192684,227537,227550,243224,252680,260972,264891,274174,278554,285559,295007,298942,306627,306952,317726,344470,349855,355437,356874,366644,383217,388265,388917,397406,414818,421081,423269,425478,429364,432684,465043,495425,499997,513214,526264,528995,551737,552498,555656,560086,560131,563067,582392,595123,598094,613947,622653,626772,627512,627938,637160,638991,639043,659941,662683,664663,672228,678727,1
22900,65500,94900,113613,118694,123490,135888,142030,142154,156128,181632,196273,215575,230112,240535,255000,266348,283435,312350,312366,347073,363824,369451,381262,385305,401863,420325,446285,447247,449984,463064,470029,470032,470652,472191,474271,490871,492626,493056,504874,511972,517025,521009,534143,536550,595575,598847,599652,599654,601166,607234,610356,626677,633807,637830,638077,638133,643395,647268,649378,651150,655876,670903,674867,1
41700,144885,184467,189936,207292,224202,224749,230072,230812,239318,244220,246333,248109,250069,254860,270176,271465,285342,290047,299708,329049,332112,338575,355845,355884,359518,368749,386631,414273,427336,447051,457728,460662,463684,465855,466551,474030,475535,476564,490121,497193,498113,498752,500152,515724,517254,524719,532269,536905,537474,541409,549702,550336,558884,564555,572141,573724,578237,578844,590150,593774,595713,596839,608446,1
54300,67900,103159,146240,189046,209043,220876,234871,241364,247041,249215,252934,254322,271838,272610,276252,280151,290275,293833,295363,297867,299877,302181,314819,318696,321802,322666,336719,338089,338751,345395,390248,421717,422257,429879,436847,443898,448155,448163,455432,461348,463588,464543,478694,481476,485004,490148,490231,495760,498117,502484,507561,513556,515524,520498,527544,533088,534000,542051,544534,544696,546083,554010,555756,1
21900,38400,84800,94300,102445,119500,121510,191251,204313,218549,219989,261325,263160,273483,285082,295712,296017,296659,299289,320519,346755,350691,353295,355401,361327,362668,368421,381835,393784,398586,422775,426296,430908,438749,444403,460317,461973,464325,470263,472004,492354,497420,500389,502039,504075,507123,509735,513871,514338,519546,520421,520518,523537,527068,528662,529582,535563,539052,540248,542960,548546,550048,551699,556219,1
41900,81800,132718,153316,160820,175853,182897,199349,217207,219738,222420,234501,238728,242676,257476,262299,265651,278538,292073,303210,304998,305154,322727,327243,347675,348373,350125,351102,355248,375595,377859,427255,427300,428464,430111,434346,444737,446854,457050,464242,465706,467776,472039,480694,510160,528600,534043,537940,540159,580665,591486,591698,601301,607657,609616,611346,615750,627328,630665,647818,647852,661080,666703,667120,1
62400,130233,132594,135826,144721,152002,167870,172026,203309,206108,213135,218074,222126,225854,232307,234536,236133,251145,260867,264764,271531,281166,290827,300168,311097,317901,333163,341096,350169,354059,369846,371747,379850,398317,402198,408901,411434,411691,418628,422704,430593,437657,445080,452956,453064,458926,473113,481772,482268,484517,489527,504143,510774,512944,531357,534267,535652,535656,539420,540642,546915,557527,559968,560694,1
53000,70200,80400,278443,309392,340928,348891,357274,359434,361526,369414,380958,387910,406943,412762,418616,424626,425656,430740,434659,437477,438840,439533,454077,454292,474374,481121,489835,514583,521953,527240,530450,542323,557661,559692,568443,569843,571049,574244,574726,576673,577745,584082,599084,601765,607347,611472,616496,619492,622853,628798,631578,631851,635751,653918,658171,663598,673263,674546,674977,683735,685134,690009,694487,1
86400,121081,135340,135976,136958,154252,162787,174739,189472,191420,215885,218779,229475,242265,248053,268205,276981,277087,298720,304133,320201,326778,330969,338038,347358,357481,360062,371891,393362,397748,408168,418783,420783,426071,455305,466206,468148,468479,475266,485189,493980,506310,528386,531377,531701,532852,535403,537170,544222,547948,548141,550777,552568,553458,557845,559957,561530,561567,563267,564287,570012,571410,573409,578684,1
97700,148568,167169,181965,191015,193648,201220,207773,213451,226633,234560,236591,260597,267752,275423,303164,312580,321529,326496,342298,361559,363298,375170,378257,393253,398492,413672,427375,444716,448635,455884,476839,480206,485092,491266,513348,528085,530690,532791,542214,544914,546701,566661,569805,573848,578899,589529,589732,598792,600356,607894,612077,627015,632199,634826,645957,651307,660127,666853,667272,676355,689431,690557,700845,1
51600,85200,93500,116751,123363,160024,162135,181213,185390,193747,216738,291032,295844,311026,313727,315722,321858,336728,337926,343139,372357,383894,388057,388716,390485,394611,396890,405197,405835,410904,419865,423876,424435,425430,428744,440654,441516,446976,448582,453261,453999,478291,479336,482275,488332,500934,504919,509719,524002,530625,539655,543753,549496,555794,566749,569520,569673,572982,574726,576107,581293,593224,594002,595851,1
207334,216323,252552,268213,299386,313256,325180,331765,333647,338240,349715,352524,357091,366686,377460,390090,411216,428770,428843,429904,434050,444284,445896,451369,460336,460666,466898,467694,471414,471990,492868,513274,527074,548509,548637,552411,581889,587699,592897,594273,595200,598228,602781,608332,616450,621070,629145,640623,649340,664724,669416,678643,685638,688094,690967,691420,691456,709809,712961,719740,725328,725830,733195,735572,1
72800,76400,108003,126477,152464,160519,198160,222644,242116,252326,257793,276165,278806,290373,295004,307083,319107,327046,328924,329762,332264,335081,335760,343677,344926,350735,353507,359865,388685,390794,400458,410835,413658,415293,419365,421617,429996,430409,437576,442129,464349,481208,482061,498293,514075,518951,523872,527693,532696,543130,548996,552012,563017,568780,569585,578133,580636,581223,583615,594234,596930,601146,606421,615436,1
50400,148509,161520,168370,185678,199284,201160,287289,291288,316477,343853,344881,363871,370555,371741,381003,386813,388514,396814,425830,427167,430529,444258,450910,461182,464396,468390,468483,471128,473187,474575,474889,476663,482539,490316,495368,501950,510413,521919,528923,534557,537656,545063,551779,561292,587103,593812,596219,598669,599806,604828,609874,611588,632708,641246,663041,666468,671959,684950,690810,703101,714300,714989,725299,1
18300,42700,110074,145530,174620,221133,241849,274925,277828,283964,314667,315248,323150,323548,329772,333932,335822,344870,345993,354039,373265,376739,378729,379764,387599,394300,408934,412310,421123,428219,428321,430538,439273,451214,462874,474278,483990,487113,496006,516652,518369,521490,524678,536077,550910,559376,564344,566402,578391,579429,582424,582746,595401,596485,600433,602563,627154,640034,640135,645391,648198,650865,652326,656295,1
34400,55700,67800,87900,94200,103905,147638,156968,162750,171151,192818,207259,222684,239198,247480,285251,289645,292250,301240,325621,332846,348115,364753,374187,375250,390775,399060,419735,422306,424583,436850,457033,462245,465457,477704,491726,496176,509233,512139,514849,515113,527185,531138,538776,540595,558668,566628,567108,583006,590671,599852,608808,611056,614082,616800,618220,642189,643571,654058,654927,659382,673920,676585,680148,1
5920,129779,159698,207254,225108,232312,257301,263260,266863,269738,277616,281658,292884,315120,332107,344657,345536,359323,394115,399600,403084,412400,412639,432295,436559,438437,440935,442418,472135,475974,476369,490847,492706,498205,498658,502053,506498,513846,519832,522326,523184,530391,531830,536345,539578,544360,545917,564386,565383,572232,575316,575846,580046,583669,591861,596652,607913,610051,615252,619682,627828,641056,649461,658990,1
5920,129779,159698,207254,225108,232312,257301,263260,266863,269738,277616,281658,292884,315120,332107,344657,345536,359323,394115,399600,403084,412400,412639,432295,436559,438437,440935,442418,472135,475974,476369,490847,492706,498205,498658,502053,506498,513846,519832,522326,523184,530391,531830,536345,539578,544360,545917,564386,565383,572232,575316,575846,580046,583669,591861,596652,607913,610051,615252,619682,627828,641056,649461,658990,1
57100,71000,117190,130450,133973,151132,167138,182158,188189,195639,208102,234341,238403,240539,247240,258332,262065,272017,273060,277827,293512,294590,328124,339056,347167,348470,361170,361201,368240,377600,382107,395970,398032,400606,413811,414049,414699,419238,421849,426137,429404,439484,447804,449042,470266,482149,494752,495500,506825,512021,514291,522365,524280,526933,527216,532237,533036,543519,543623,568688,574839,576386,591369,594964,1
41000,111049,111349,124800,144347,148041,163208,167636,182402,209373,221217,232053,275834,289232,294755,309497,344211,349455,352259,355441,374660,388866,397459,398783,406651,412400,415558,458968,460336,475115,485969,491588,491701,494295,504042,511293,525836,528166,531133,531636,532722,534929,537989,542716,542838,547651,549640,557894,570094,572290,574403,575117,575270,583525,590036,592036,594067,602469,611640,614296,618456,621601,623207,630869,1
50800,110778,141327,143090,172847,185077,202314,221429,225087,230576,235831,244965,251827,271430,271471,272491,277745,287198,297157,298383,300364,307300,325964,326163,343021,344478,364699,389081,443669,447486,461709,461751,464957,470872,473400,475516,476267,489313,503351,516783,523729,530919,561477,576405,576756,591115,605662,612900,614706,618322,619036,620145,621634,631631,644293,645152,651779,655300,666369,669204,676812,679184,683699,687711,1
55700,131784,177293,225831,228966,246308,299025,327458,379237,389689,411581,417572,462063,470833,485194,504778,520502,535633,537025,542556,549141,549411,564521,565451,567530,574239,588361,596714,606224,609344,614198,618720,619838,634726,641931,644833,650855,657836,660427,661937,664736,666427,679548,679710,682831,684405,696871,712287,721006,721159,721653,726273,731860,734234,758012,766876,770994,775369,779585,784015,786259,792962,796888,813285,1
83400,107951,110954,144538,201149,219713,247059,247284,261052,293840,300023,307141,314526,323579,351604,352776,358905,359762,361495,368345,376610,381654,391991,400648,408810,408937,447364,449081,449594,460862,463272,468008,468586,475630,477915,482379,485001,486300,498080,500822,503116,504186,510525,522081,523015,531495,533266,542242,543787,546479,547728,548310,550678,556248,560295,561637,572490,577458,578460,582686,583017,587873,588232,590983,1
73500,79500,82100,83000,137631,183171,221402,238031,241576,243459,261975,265174,300074,301788,334052,352420,361946,364462,364683,366519,403360,435084,438349,445548,447058,448524,468719,470593,478478,486742,487893,511376,512282,513063,519200,523763,529796,533261,540530,547590,550074,552677,558274,561692,562490,568352,578814,599747,602116,603377,606893,621450,625418,629899,635632,648606,656255,656960,662965,671166,689000,702770,711687,726462,1
