1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
1680,6600,7730,12648,12761,14714,17905,19660,20048,23994,25241,25935,30211,30537,31691,32950,33209,35195,36029,36417,38429,39631,40130,40298,40354,40371,41754,44653,44810,45104,45667,46931,48153,48376,49779,50531,53223,53714,54008,55013,55807,56044,56104,56382,56805,58569,59090,59115,59978,60213,60577,61152,61841,62100,63083,63135,63330,64246,64779,64971,65328,65341,65688,65782,1
7040,7740,8110,10129,14946,16320,16515,16524,21435,21851,24013,25262,26690,26881,27225,28363,29725,31187,32978,33822,35611,38089,38135,38593,39270,39501,39516,40264,40720,42149,42371,44014,44827,45749,48282,48713,50411,50489,51017,51927,52266,52432,54343,54575,55591,55672,56565,56813,57262,57314,58481,58831,59509,61155,62058,62259,62355,62826,62848,64810,65422,65555,65637,66157,1
9310,11142,13048,13259,14708,17703,18460,24224,24587,26081,28697,29407,30927,31262,31919,31963,33867,33879,36634,36850,38360,39593,39848,40117,40847,42310,43110,44834,45800,45858,46566,46917,48617,49171,49625,51001,53266,53600,54582,56672,58315,58411,58904,58914,58940,60019,60071,61059,61120,61438,62093,62101,62244,62724,63597,65261,65748,66199,66291,67498,67622,68053,68258,68666,1
2710,3050,8030,8530,16182,16477,17222,17240,18532,18755,20283,20583,22357,22572,24827,25103,27825,30645,31051,31818,31864,32918,34866,34927,35191,35271,36377,36674,36716,36872,37808,38046,38079,38354,39576,39946,40968,41210,41717,44772,44906,44983,45149,45841,46256,46524,49650,50024,51026,51863,52547,53671,54179,56443,57371,57704,60660,61994,62124,62794,62809,63240,64251,64741,1
11619,11830,12348,13049,15818,18000,19838,19976,22198,26331,26826,28918,29473,31096,31096,31488,31698,32000,33786,34447,34927,35913,36993,38643,40558,40747,42734,43444,46785,47459,47562,47677,48400,50145,50256,50564,51844,52825,55049,55237,55553,55636,55873,55999,56008,56260,56841,57863,58162,58164,58460,58587,59421,59980,60539,61348,62946,63701,63985,64022,64451,64762,65954,66048,1
12188,17135,18196,20278,23337,23966,25126,26020,30934,32620,33059,33126,35305,35836,36552,36671,36896,37748,37924,38219,39944,40453,43482,44820,44939,45149,45817,47352,47586,48290,48818,48969,49309,49353,51103,51147,51374,51977,52312,52471,53514,54998,56075,56132,56636,58100,58291,59319,60137,60788,62148,64582,66450,67613,67705,68121,68302,70224,70246,70471,71404,72063,72769,72851,1
10129,13261,16989,18259,19106,19997,20393,22566,23999,26501,28702,29007,30386,33173,34064,34793,35763,38659,38724,40335,40650,40995,41748,44579,44990,45571,46778,47488,49160,49363,49382,50055,50346,50526,50874,50983,52074,52472,52494,52620,52856,53072,53242,54436,55137,55382,56744,57204,57237,58393,59347,59701,59927,60800,61403,61782,62407,62897,63529,63844,64222,64935,66350,66931,1
4240,10313,12050,14802,21786,21935,22500,23549,24747,27155,28024,28517,29273,31153,31518,32947,33175,34136,34334,35496,37965,38249,38917,39266,42063,42423,43466,43757,44323,44439,44610,44752,45054,45688,46854,47191,47440,48076,48446,49890,50311,51615,51897,51989,52067,52099,56614,57858,58459,59052,59479,59954,60363,60586,64036,64303,64307,64423,64582,65625,65628,65822,66898,67161,1
12751,16739,21165,22726,22992,24181,24379,24509,24707,25672,28848,28918,29148,29338,30450,30705,32493,32965,33576,33613,35813,36513,37549,38430,38588,38873,42244,42502,43165,43664,44204,44792,46616,47591,48821,48869,49331,50093,51221,52328,52653,54797,55310,55922,56260,58921,59218,59267,59647,59744,59782,59923,60868,62077,63745,63761,63804,64151,65003,66362,67919,68432,68771,69275,1
6970,11851,13384,18430,19433,20622,23635,23810,24064,26476,28482,29716,31338,31786,32243,32359,33386,36831,38801,39934,40301,41149,41361,42946,45166,45606,46194,46552,48429,49799,50050,50528,51619,52799,52955,54158,55317,56381,57136,57286,58056,58980,59349,59671,60719,61141,61241,61412,61915,62336,62534,62548,64308,65018,65199,65653,67405,67966,68529,69873,70170,70245,70640,71190,1
9900,12568,14552,17925,18876,19985,21929,22130,23501,24261,24330,27426,27831,28204,29002,30105,32260,33686,34686,36022,36465,37576,37977,41900,42275,46775,47139,48438,48697,49061,49517,50949,51143,52600,54724,55094,55373,58258,58491,58495,58636,59437,60923,61236,62341,63672,63791,64136,64292,64673,64877,65656,66639,66649,67307,67388,67537,69165,69392,70918,71274,71339,71369,71812,1
876,6670,8890,16424,18381,18802,19989,20203,20272,21773,22162,23092,24267,25889,27183,28497,30537,31786,31890,33086,34092,34603,36047,36917,37090,37234,37935,38165,39956,40290,41715,41891,41948,42878,43112,43215,44379,44444,44501,44530,45062,45083,45625,46896,47172,47895,48745,50810,52297,53442,53787,54012,54739,54993,55112,55415,56396,57424,57661,58478,59277,60068,60679,60873,1
8540,10757,14876,16568,16976,17215,17784,23200,23438,26348,26505,28245,30549,31052,31072,32538,32772,33134,34159,36300,37771,38831,40151,43100,44989,46141,47478,47984,48554,49587,50034,51133,52147,54426,54904,56244,56399,56640,57023,57451,58615,60891,61182,61286,62255,63228,63362,63560,64185,64964,65817,66078,66620,66709,67875,68551,68867,69179,69505,69714,70707,70946,71370,71460,1
7900,11372,15732,16887,17493,18453,20401,20714,21335,22903,24361,24434,26285,27106,27175,28473,28913,29587,30772,32616,34011,34599,35320,35798,35961,36651,37541,37973,41762,42017,42667,46440,47681,48323,48642,49420,49462,49498,50210,50808,51290,51432,54368,54753,54822,55039,56240,57298,57310,57657,58144,59874,60182,60280,60657,61364,61406,62368,63217,65074,65272,65419,65867,65890,1
2180,2290,4660,8720,9530,13122,14833,15528,16585,18407,19647,20078,20813,21138,21201,24584,25473,27394,27404,28623,29016,29373,32301,33351,33440,34536,37161,38501,40095,40674,41385,42547,42666,43124,44413,45605,46122,46504,46645,48858,49950,50031,51745,52542,54253,54307,54331,55366,56456,57463,57779,58529,58805,61120,61176,61363,62045,62233,62756,63334,63468,65201,66825,69040,1
16099,19400,21509,22937,26920,27318,27780,29302,29508,30212,33711,34267,36911,37606,37881,38343,40630,41533,42551,43114,43768,44241,44953,44980,49773,50489,51140,51348,51589,51822,53626,54687,56655,59421,59490,60435,61119,62358,62393,62458,64264,64370,66105,66597,67136,68819,68931,69520,71960,72212,72325,72984,74062,75385,75537,76390,76931,77709,77807,78601,78926,80856,81044,82153,1
6920,12086,18634,19335,20040,21162,21413,23257,24249,24394,24506,25295,27061,28719,32018,32820,33015,33805,33903,35074,37977,40280,41964,42122,42537,42539,42783,43423,43604,44639,44891,46809,46837,47407,47843,48513,50025,50824,51103,51596,53033,54616,54709,54939,55146,56158,56962,57341,57572,57808,57996,58232,60374,60394,60435,60780,61060,61954,62028,62043,64915,66386,66833,68130,1
11042,12867,13055,20066,22610,23201,24803,25645,25851,30242,31074,32335,32891,33242,33482,33705,34627,34868,36275,36722,37128,38013,40541,41240,41527,42457,42786,42982,43378,43546,45734,46100,48332,49022,49737,50163,50546,51232,52391,52832,53336,54066,55389,56288,56389,57291,59342,59411,59503,59706,59821,63194,63201,63208,63904,63962,65225,65410,65922,65954,66222,66447,66874,68697,1
7110,11441,15309,18356,18379,19714,20945,25899,26437,27973,28830,29098,29716,30299,31324,32501,33852,34194,35954,40012,42711,44819,45474,46094,46594,49672,50778,53232,54400,55680,55838,56360,56717,57902,58956,58959,60067,60477,61224,61491,62264,62678,63009,63918,64784,64785,65352,67107,67199,67362,68265,68613,69097,69563,69592,71062,71483,71650,71913,72051,72259,73058,73150,73323,1
1740,5490,7130,10337,10689,12562,13976,15538,15952,15952,17022,19728,20220,20795,21177,23316,24400,24583,24891,25577,26341,28403,28503,29583,30142,31012,31296,31312,33157,35521,35774,36275,36382,37265,37993,41458,42069,42361,42876,42975,43362,43460,43550,44102,44487,44947,45241,46103,46220,46688,46865,47387,47442,48446,49722,50020,50035,50797,51113,51443,51730,54917,55309,55717,1
11660,11964,11985,12699,13548,13621,14161,15495,15841,19063,20854,21233,21657,22402,23732,27237,27344,31789,33033,33753,34286,34529,36411,38369,40655,41074,41154,46062,46912,46944,47839,48093,48632,51037,52025,52942,53104,53361,55762,55887,56919,58479,58659,58705,59574,59908,60026,61154,61804,62140,62549,62624,62841,63122,65773,66058,66073,66102,66747,67145,68749,69367,69587,71635,1
5860,8430,9080,10843,16190,17246,19609,25081,26577,30643,35109,35745,36580,37818,40090,42560,42834,42841,43399,43758,44083,44195,45471,45698,46094,46971,48905,49080,49193,49902,50058,50958,53295,53554,54201,54399,55275,55328,56771,56800,57786,57893,58525,58616,58872,59776,60813,62303,62809,63478,63584,64429,64999,65688,66812,67548,68579,69147,70401,71027,71908,72463,72551,73757,1
1810,1820,5510,9100,11130,12360,14023,16463,17169,17761,17841,18506,19108,21037,22978,24688,26193,26577,27577,30760,32083,33733,33735,34322,36030,36306,36390,37441,40115,40728,41401,41604,42186,43924,44387,45288,45317,45828,46812,47356,47913,48692,49124,49402,50120,51460,51931,52441,53490,53542,54542,55078,55263,56460,57646,57724,57748,58778,60439,61209,61316,63019,63050,63486,1
5380,11365,14419,16813,17289,18274,18608,21692,25406,26310,30055,31748,32859,34564,37998,38757,39641,39930,40151,40260,40410,40688,40709,41860,42709,42759,42811,43435,47286,47846,48403,48762,49720,49802,49944,51069,51924,52545,52772,52882,53427,53733,54441,54766,55266,56693,57535,58997,59341,59381,59993,60119,62466,63266,63293,64115,64786,64973,65187,65503,65724,66825,67631,69443,1
960,1500,4840,7030,15021,20532,24179,26300,29660,30167,32074,33398,33721,34219,36210,38610,38635,41035,41199,43832,44732,45287,45717,48311,49350,49649,49682,53712,53753,54072,56652,57175,57940,58945,59267,59848,59924,60021,60027,60377,60777,60793,62313,64829,64962,65086,65752,65896,66220,66904,67098,67556,67886,68188,68954,69352,69766,70901,74255,74605,74768,75210,75906,75941,1
14141,15560,15794,16269,21168,25174,28077,29467,33795,34013,38862,41327,42486,42789,44575,47045,47330,47899,51436,51806,51816,52767,53702,54426,57475,58137,58147,58475,59171,60064,60176,60535,60949,63334,63836,64313,64941,65311,65561,67917,68388,68793,69205,69821,69982,70022,70846,71105,72095,72138,73722,74006,74338,74531,74688,74903,75078,76664,77460,77711,80674,80897,80934,81860,1
3460,5890,10800,15540,18993,19972,25271,25437,25782,29006,30764,31287,31735,33717,34147,35038,39139,39272,40042,40139,40262,40717,41137,41184,41296,41796,41863,42652,42965,43071,44782,44811,45475,50694,52554,52744,53143,53971,53979,54384,55102,55472,56219,57929,58376,58692,58750,60253,60379,60477,61224,61555,61945,62415,62965,63692,64427,64432,65147,66504,67242,68470,68761,69306,1
9980,10053,13102,17139,17879,19353,19469,19659,22880,24993,25326,25433,26146,26265,27813,31792,32205,32512,36401,37099,38089,38191,38372,38905,39515,41314,41659,41853,44493,44935,45049,45081,45559,46608,46864,48105,49753,50113,50425,52017,52321,52688,53061,53152,53182,54300,54303,55131,55393,55710,56163,56286,57044,57684,57800,58879,59882,60361,60803,61727,63658,64181,65139,66268,1
5460,9490,9900,15747,15845,21167,23145,25607,26724,27124,27219,27276,28522,29233,29398,31603,33630,34366,36939,37474,38253,40038,40546,40973,41492,42135,42327,44866,48579,49120,49512,49533,50335,50483,50794,50930,51375,51689,52126,54186,54427,54470,54774,54920,55943,55952,56174,58879,58931,58934,58964,59248,59765,59948,60010,60804,63046,64152,64245,64281,64815,65055,65579,66225,1
966,3230,6960,12296,21304,22798,23744,24233,25998,26255,27048,31623,32486,36143,38167,41187,41752,45393,45569,46107,46523,47378,48910,49354,49980,51065,51624,53162,53464,53467,53633,54192,54551,54851,54855,54881,55206,55780,56049,56314,56451,56523,56992,57433,57627,59054,59355,59523,59689,59909,60582,60809,61559,61675,62934,64345,64399,66957,68067,68308,68496,69070,69119,69270,1
10603,20777,23889,24075,24534,26079,28628,29631,31132,31442,32502,33157,33521,33983,35303,37074,38295,38568,39527,40463,42355,43086,44335,44945,45447,46485,46508,48640,49621,49892,50368,50999,53192,54002,54874,55059,55559,56141,56854,57106,57287,58042,58374,59937,61196,61629,62314,62918,62954,64073,64084,64589,66504,67259,67614,67983,68271,68578,69424,70808,71774,72065,72489,72943,1
3030,4880,8680,12625,12950,16199,16354,16374,18678,19440,19649,19914,22114,22484,22758,23702,24800,28056,29451,29993,30400,33069,33172,33379,34395,35957,36585,36628,36685,36806,37046,38480,38981,40031,40247,40673,41249,42737,42781,42854,43413,43579,44160,45894,46093,46149,46412,46577,46785,47408,47420,47902,47935,48084,48297,48469,48973,49397,49910,50809,51017,51076,51573,51772,1
7860,10169,12708,13119,13648,13655,15145,16691,17981,18058,18503,21046,23644,24381,24508,24517,26225,27559,28405,28886,29157,30118,32227,32518,33845,33903,36265,36347,36853,37957,40627,40802,41993,43377,43754,43973,44635,44732,47210,48658,50114,50233,51509,51520,51724,53487,53604,53855,53863,53929,54030,54657,54899,56508,58224,59135,59460,59584,60060,60836,61013,62362,62925,63992,1
11656,13115,13466,16517,19627,23081,23657,24629,24979,25073,27720,27780,28519,29590,30367,34426,37079,37412,37476,38118,38191,42302,42711,42940,42969,43981,44877,45915,46197,46364,47155,48146,49162,50528,50844,53291,53746,53798,53830,56079,56315,56568,57227,57404,60272,60784,61302,61339,61502,61545,61800,62273,63167,63513,63815,64411,64450,64466,65472,66353,66784,66852,67197,67801,1
8660,11263,12520,13925,14024,16691,17700,18377,19895,20480,21169,21248,21491,22424,25148,29099,29334,31084,31800,33555,34791,35963,36684,36705,37792,37993,38566,41005,42730,43256,43560,45071,45730,46709,48731,49102,50070,51252,51771,53037,53223,53806,54164,54719,55581,55958,56280,56432,57573,58148,58879,59423,59425,59470,59501,59559,59967,61639,61716,62330,62836,62866,63069,64039,1
5510,11440,20851,24046,24618,28844,29031,30266,31206,32196,33393,33733,34482,35196,35430,36399,38909,40370,40845,42614,44756,44799,47808,48196,49529,49852,49932,49935,50255,50351,51231,51418,52883,54606,57027,58330,58791,59570,60328,63457,63677,64100,64595,65230,66310,66849,67866,68916,70179,70837,70921,71645,72197,72711,73992,74055,74117,74664,74789,74838,75703,75846,76161,76203,1
1280,2690,10664,15624,17098,19035,19268,22753,22755,24322,25268,26097,26489,27417,27855,28555,29500,29894,30662,30695,31772,34447,34985,35543,35687,36664,38321,38826,38891,39740,41481,42108,42326,42547,42936,43268,46504,49542,49999,51321,52626,52899,55173,55249,55565,56008,56013,56306,58239,59512,59809,61394,62265,62677,62751,62793,63716,63899,63904,65994,66268,66466,67222,67872,1
2290,6550,9490,11361,11869,12349,13588,14203,14215,15612,18163,19627,21557,23011,24053,25500,26634,28343,31235,31236,34707,36382,36945,38126,38530,40186,42032,44628,44724,44998,46306,47002,47003,47065,47219,47427,49087,49262,49305,50487,51197,51702,52100,53414,53655,59557,59884,59965,59965,60116,60723,61035,62667,63380,63783,63807,63813,64339,64726,64937,65115,65587,67090,67486,1
4170,14488,18446,18993,20729,22420,22474,23007,23081,23931,24422,24633,24810,25006,25486,27017,27146,28534,29004,29970,32904,33211,33857,35584,35588,35951,36874,38663,41427,42733,44705,45772,46066,46368,46585,46655,47403,47553,47656,49012,49719,49811,49875,50015,51572,51725,52471,53226,53690,53747,54140,54970,55033,55888,56455,57214,57372,57823,57884,59015,59377,59571,59683,60844,1
5430,6790,10315,14624,18904,20904,22087,23487,24136,24704,24921,25293,25432,27183,27261,27625,28015,29027,29383,29536,29786,29987,30218,31481,31869,32180,32266,33671,33808,33875,34539,39024,42171,42225,42987,43684,44389,44815,44816,45543,46134,46358,46454,47869,48147,48500,49014,49023,49576,49811,50248,50756,51355,51552,52049,52754,53308,53400,54205,54453,54469,54608,55401,55575,1
2190,3840,8480,9430,10244,11950,12151,19125,20431,21854,21998,26132,26316,27348,28508,29571,29601,29665,29928,32051,34675,35069,35329,35540,36132,36266,36842,38183,39378,39858,42277,42629,43090,43874,44440,46031,46197,46432,47026,47200,49235,49742,50038,50203,50407,50712,50973,51387,51433,51954,52042,52051,52353,52706,52866,52958,53556,53905,54024,54296,54854,55004,55169,55621,1
4190,8180,13271,15331,16082,17585,18289,19934,21720,21973,22242,23450,23872,24267,25747,26229,26565,27853,29207,30321,30499,30515,32272,32724,34767,34837,35012,35110,35524,37559,37785,42725,42730,42846,43011,43434,44473,44685,45705,46424,46570,46777,47203,48069,51016,52860,53404,53794,54015,58066,59148,59169,60130,60765,60961,61134,61575,62732,63066,64781,64785,66108,66670,66712,1
6240,13023,13259,13582,14472,15200,16787,17202,20330,20610,21313,21807,22212,22585,23230,23453,23613,25114,26086,26476,27153,28116,29082,30016,31109,31790,33316,34109,35016,35405,36984,37174,37985,39831,40219,40890,41143,41169,41862,42270,43059,43765,44508,45295,45306,45892,47311,48177,48226,48451,48952,50414,51077,51294,53135,53426,53565,53565,53942,54064,54691,55752,55996,56069,1
5300,7020,8040,27844,30939,34092,34889,35727,35943,36152,36941,38095,38791,40694,41276,41861,42462,42565,43074,43465,43747,43884,43953,45407,45429,47437,48112,48983,51458,52195,52724,53045,54232,55766,55969,56844,56984,57104,57424,57472,57667,57774,58408,59908,60176,60734,61147,61649,61949,62285,62879,63157,63185,63575,65391,65817,66359,67326,67454,67497,68373,68513,69000,69448,1
8640,12108,13534,13597,13695,15425,16278,17473,18947,19142,21588,21877,22947,24226,24805,26820,27698,27708,29872,30413,32020,32677,33096,33803,34735,35748,36006,37189,39336,39774,40816,41878,42078,42607,45530,46620,46814,46847,47526,48518,49398,50631,52838,53137,53170,53285,53540,53717,54422,54794,54814,55077,55256,55345,55784,55995,56153,56156,56326,56428,57001,57141,57340,57868,1
9770,14856,16716,18196,19101,19364,20122,20777,21345,22663,23456,23659,26059,26775,27542,30316,31258,32152,32649,34229,36155,36329,37517,37825,39325,39849,41367,42737,44471,44863,45588,47683,48020,48509,49126,51334,52808,53069,53279,54221,54491,54670,56666,56980,57384,57889,58952,58973,59879,60035,60789,61207,62701,63219,63482,64595,65130,66012,66685,66727,67635,68943,69055,70084,1
5160,8520,9350,11675,12336,16002,16213,18121,18539,19374,21673,29103,29584,31102,31372,31572,32185,33672,33792,34313,37235,38389,38805,38871,39048,39461,39689,40519,40583,41090,41986,42387,42443,42543,42874,44065,44151,44697,44858,45326,45399,47829,47933,48227,48833,50093,50491,50971,52400,53062,53965,54375,54949,55579,56674,56952,56967,57298,57472,57610,58129,59322,59400,59585,1
20733,21632,25255,26821,29938,31325,32518,33176,33364,33824,34971,35252,35709,36668,37746,39009,41121,42877,42884,42990,43405,44428,44589,45136,46033,46066,46689,46769,47141,47199,49286,51327,52707,54850,54863,55241,58188,58769,59289,59427,59520,59822,60278,60833,61645,62107,62914,64062,64934,66472,66941,67864,68563,68809,69096,69142,69145,70980,71296,71974,72532,72583,73319,73557,1
7280,7640,10800,12647,15246,16051,19816,22264,24211,25232,25779,27616,27880,29037,29500,30708,31910,32704,32892,32976,33226,33508,33576,34367,34492,35073,35350,35986,38868,39079,40045,41083,41365,41529,41936,42161,42999,43040,43757,44212,46434,48120,48206,49829,51407,51895,52387,52769,53269,54313,54899,55201,56301,56878,56958,57813,58063,58122,58361,59423,59693,60114,60642,61543,1
5040,14850,16152,16837,18567,19928,20116,28728,29128,31647,34385,34488,36387,37055,37174,38100,38681,38851,39681,42583,42716,43052,44425,45091,46118,46439,46839,46848,47112,47318,47457,47488,47666,48253,49031,49536,50195,51041,52191,52892,53455,53765,54506,55177,56129,58710,59381,59621,59866,59980,60482,60987,61158,63270,64124,66304,66646,67195,68495,69081,70310,71430,71498,72529,1
1830,4270,11007,14553,17462,22113,24184,27492,27782,28396,31466,31524,32315,32354,32977,33393,33582,34487,34599,35403,37326,37673,37872,37976,38759,39430,40893,41231,42112,42821,42832,43053,43927,45121,46287,47427,48399,48711,49600,51665,51836,52149,52467,53607,55091,55937,56434,56640,57839,57942,58242,58274,59540,59648,60043,60256,62715,64003,64013,64539,64819,65086,65232,65629,1
3440,5570,6780,8790,9420,10390,14763,15696,16275,17115,19281,20725,22268,23919,24748,28525,28964,29225,30124,32562,33284,34811,36475,37418,37525,39077,39906,41973,42230,42458,43685,45703,46224,46545,47770,49172,49617,50923,51213,51484,51511,52718,53113,53877,54059,55866,56662,56710,58300,59067,59985,60880,61105,61408,61680,61822,64218,64357,65405,65492,65938,67392,67658,68014,1
592,12977,15969,20725,22510,23231,25730,26326,26686,26973,27761,28165,29288,31512,33210,34465,34553,35932,39411,39960,40308,41240,41263,43229,43655,43843,44093,44241,47213,47597,47636,49084,49270,49820,49865,50205,50649,51384,51983,52232,52318,53039,53183,53634,53957,54436,54591,56438,56538,57223,57531,57584,58004,58366,59186,59665,60791,61005,61525,61968,62782,64105,64946,65899,1
592,12977,15969,20725,22510,23231,25730,26326,26686,26973,27761,28165,29288,31512,33210,34465,34553,35932,39411,39960,40308,41240,41263,43229,43655,43843,44093,44241,47213,47597,47636,49084,49270,49820,49865,50205,50649,51384,51983,52232,52318,53039,53183,53634,53957,54436,54591,56438,56538,57223,57531,57584,58004,58366,59186,59665,60791,61005,61525,61968,62782,64105,64946,65899,1
5710,7100,11719,13045,13397,15113,16713,18215,18818,19563,20810,23434,23840,24053,24724,25833,26206,27201,27306,27782,29351,29459,32812,33905,34716,34847,36117,36120,36824,37760,38210,39597,39803,40060,41381,41404,41469,41923,42184,42613,42940,43948,44780,44904,47026,48214,49475,49550,50682,51202,51429,52236,52428,52693,52721,53223,53303,54351,54362,56868,57483,57638,59136,59496,1
4100,11104,11134,12480,14434,14804,16320,16763,18240,20937,22121,23205,27583,28923,29475,30949,34421,34945,35225,35544,37466,38886,39745,39878,40665,41240,41555,45896,46033,47511,48596,49158,49170,49429,50404,51129,52583,52816,53113,53163,53272,53492,53798,54271,54283,54765,54964,55789,57009,57229,57440,57511,57527,58352,59003,59203,59406,60246,61164,61429,61845,62160,62320,63086,1
5080,11077,14132,14309,17284,18507,20231,22142,22508,23057,23583,24496,25182,27143,27147,27249,27774,28719,29715,29838,30036,30730,32596,32616,34302,34447,36469,38908,44366,44748,46170,46175,46495,47087,47340,47551,47626,48931,50335,51678,52372,53091,56147,57640,57675,59111,60566,61290,61470,61832,61903,62014,62163,63163,64429,64515,65177,65530,66636,66920,67681,67918,68369,68771,1
5570,13178,17729,22583,22896,24630,29902,32745,37923,38968,41158,41757,46206,47083,48519,50477,52050,53563,53702,54255,54914,54941,56452,56545,56753,57423,58836,59671,60622,60934,61419,61872,61983,63472,64193,64483,65085,65783,66042,66193,66473,66642,67954,67971,68283,68440,69687,71228,72100,72115,72165,72627,73186,73423,75801,76687,77099,77536,77958,78401,78625,79296,79688,81328,1
8340,10795,11095,14453,20114,21971,24705,24728,26105,29384,30002,30714,31452,32357,35160,35277,35890,35976,36149,36834,37661,38165,39199,40064,40881,40893,44736,44908,44959,46086,46327,46800,46858,47563,47791,48237,48500,48630,49808,50082,50311,50418,51052,52208,52301,53149,53326,54224,54378,54647,54772,54831,55067,55624,56029,56163,57249,57745,57846,58268,58301,58787,58823,59098,1
7350,7950,8210,8300,13763,18317,22140,23803,24157,24345,26197,26517,30007,30178,33405,35242,36194,36446,36468,36651,40336,43508,43834,44554,44705,44852,46871,47059,47847,48674,48789,51137,51228,51306,51920,52376,52979,53326,54053,54759,55007,55267,55827,56169,56249,56835,57881,59974,60211,60337,60689,62145,62541,62989,63563,64860,65625,65696,66296,67116,68900,70277,71168,72646,1
