1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
12,16,16,18,21,21,22,26,27,28,31,31,31,32,33,35,35,35,37,38,39,39,40,42,44,44,46,46,46,48,48,48,49,49,50,50,52,53,53,53,55,55,56,57,57,60,60,60,60,60,61,61,62,62,62,63,66,67,67,67,67,68,68,68,0
2,10,18,20,26,26,29,33,33,38,39,45,48,49,50,50,50,54,57,58,59,60,61,61,61,64,67,67,71,71,72,73,74,76,76,77,78,80,80,81,83,83,83,84,84,85,86,86,87,88,91,93,93,93,94,95,97,97,98,99,101,102,103,103,0
10,21,22,27,30,32,33,34,34,36,37,41,43,44,44,45,46,47,50,52,52,53,56,59,59,59,62,63,63,63,64,64,64,64,65,65,65,66,66,67,68,70,71,71,73,73,74,75,75,76,77,78,78,84,85,85,86,86,87,87,88,88,89,89,0
10,11,14,22,23,24,25,26,31,31,31,32,32,35,35,36,38,38,40,41,42,43,44,45,46,48,48,49,49,50,50,51,55,56,57,58,58,59,59,60,61,61,62,62,63,63,64,65,67,68,69,70,71,71,71,72,72,72,73,74,74,75,76,76,0
14,21,22,24,24,25,26,27,27,28,28,28,29,31,31,33,33,34,35,36,37,37,39,39,40,40,41,41,42,42,43,43,43,43,43,44,44,45,45,46,48,49,50,50,51,51,52,52,52,52,53,54,55,55,56,57,58,60,60,61,61,61,62,62,0
11,11,15,15,15,21,28,33,40,42,43,44,44,47,48,49,49,50,52,53,55,55,57,57,57,58,59,62,63,64,64,65,66,66,69,70,70,72,73,73,73,75,78,80,81,81,82,82,85,85,85,87,88,89,90,90,91,91,92,92,92,92,92,92,0
1,5,7,11,12,15,15,18,19,21,25,28,30,30,30,31,31,31,32,33,34,34,35,36,36,37,38,38,39,40,40,40,40,41,41,41,42,42,42,43,43,45,45,46,46,46,47,47,47,48,49,49,49,50,50,50,52,53,54,54,55,56,57,58,0
7,9,10,10,11,16,26,31,31,31,35,37,38,38,40,41,42,43,43,44,45,46,47,50,51,52,53,54,54,54,57,58,58,61,61,62,63,64,64,65,66,66,68,69,69,70,70,71,71,71,72,73,74,75,76,76,77,77,77,77,77,80,81,82,0
14,16,18,20,20,23,33,35,35,35,36,37,39,39,39,39,40,40,43,44,47,47,49,50,51,53,53,55,55,58,59,60,60,60,61,61,61,62,63,64,64,65,65,66,67,68,68,69,69,69,70,70,71,72,72,72,74,75,75,77,77,77,78,78,0
8,20,23,23,24,26,30,33,34,34,38,38,39,40,41,46,46,47,47,49,51,53,55,55,55,56,58,58,61,62,63,64,64,66,66,66,66,67,67,68,70,70,70,71,72,74,74,74,75,76,77,77,77,78,79,79,80,80,80,80,80,80,81,82,0
5,6,10,11,13,13,14,14,15,17,19,20,20,21,24,25,25,27,28,30,31,33,34,36,36,37,37,38,38,38,40,41,41,42,42,43,43,45,45,47,47,47,48,49,49,49,49,49,50,52,52,52,53,53,53,54,55,56,57,57,57,58,59,59,0
14,15,16,16,17,17,17,21,21,24,26,26,27,27,28,32,32,36,36,37,39,40,41,42,43,43,44,45,47,47,47,49,49,49,49,50,51,52,52,54,54,54,54,55,55,57,58,59,61,61,62,62,64,64,64,65,65,65,65,66,66,67,67,68,0
9,14,17,17,19,20,22,22,25,26,26,26,32,33,35,35,38,40,43,44,44,47,48,50,51,51,53,54,54,56,56,57,57,57,58,58,59,59,61,62,65,66,67,68,68,69,70,70,71,72,73,74,74,74,74,75,75,76,77,77,78,78,79,79,0
15,16,19,22,22,23,27,27,28,31,32,32,35,35,36,38,38,38,40,40,42,43,45,45,46,46,46,48,48,49,50,53,53,54,54,54,57,57,58,61,62,62,62,63,63,64,64,65,66,66,66,66,67,68,68,68,69,69,71,71,72,72,72,73,0
2,3,12,12,13,15,17,18,19,21,22,22,22,22,22,23,23,24,25,25,26,27,28,28,31,31,31,32,32,32,34,34,35,35,35,36,36,36,36,36,37,38,39,39,39,40,40,41,42,42,42,43,45,46,46,46,46,46,47,47,48,48,48,48,0
5,7,7,10,10,11,13,14,14,20,22,22,23,23,24,30,31,31,32,33,33,37,39,40,40,43,43,44,44,44,44,46,47,47,49,50,51,53,53,54,54,55,55,55,55,56,56,57,57,57,58,60,60,60,61,61,61,61,62,64,64,64,65,65,0
4,7,7,11,17,22,24,26,26,26,27,27,29,29,31,31,31,32,33,33,34,36,37,37,37,37,38,38,43,44,44,47,48,49,49,49,50,50,51,51,51,52,52,52,53,54,55,56,56,57,59,60,60,60,61,61,61,64,66,66,68,70,70,71,0
8,14,14,15,18,23,26,26,27,28,30,33,33,35,35,38,38,39,39,41,41,42,43,44,45,45,46,46,50,50,51,51,51,52,52,53,54,55,56,56,56,56,56,57,57,57,58,59,59,60,60,62,62,62,62,62,64,65,66,66,67,67,68,68,0
8,14,20,20,22,23,23,25,25,28,29,31,35,36,38,39,40,40,41,42,42,45,45,46,46,46,48,48,49,49,50,51,52,53,54,54,56,56,56,56,57,57,58,58,59,59,59,59,59,60,63,64,66,67,68,68,69,70,70,70,71,71,71,71,0
3,5,5,7,10,16,17,18,22,29,32,34,34,35,36,36,37,39,39,40,41,41,44,45,45,45,45,46,46,46,47,48,48,49,49,49,49,52,52,52,53,53,56,56,56,57,58,58,59,59,62,62,63,65,66,67,67,69,70,70,70,70,72,72,0
5,10,11,12,14,29,30,31,32,34,35,35,36,37,41,46,48,48,48,49,49,49,50,50,51,51,53,53,54,55,55,55,56,56,58,59,59,61,62,62,63,64,64,68,69,70,70,70,72,73,73,75,76,76,78,78,80,82,83,83,83,84,85,87,0
6,7,9,12,16,17,17,20,20,23,24,24,25,27,27,29,31,31,34,34,35,36,36,37,38,39,40,41,41,41,44,45,46,46,47,48,48,48,49,49,50,51,51,51,54,56,57,57,57,58,58,59,60,62,63,64,64,64,65,66,66,68,68,69,0
3,12,13,22,22,22,28,30,30,32,32,38,39,41,44,45,46,47,48,49,49,49,50,52,52,52,53,54,54,54,55,55,55,57,59,59,59,60,60,64,66,66,67,67,68,69,69,69,70,71,71,72,72,73,74,74,74,74,75,75,75,75,76,77,0
3,14,21,21,25,25,26,32,33,34,35,38,40,40,41,41,44,44,45,47,47,49,49,49,50,52,52,53,54,54,55,55,56,58,60,60,62,62,64,64,65,65,65,65,65,65,66,66,68,68,68,69,70,71,71,73,73,74,74,74,75,75,76,76,0
6,15,18,24,28,30,32,33,35,37,37,37,38,41,41,42,43,44,44,45,46,46,46,47,47,47,50,50,52,53,54,54,54,55,55,55,56,57,59,59,59,59,59,62,62,62,63,63,63,63,63,63,64,65,65,66,66,67,69,73,73,74,76,76,0
15,18,19,24,24,25,26,29,30,31,34,37,38,42,42,44,45,45,45,46,47,49,52,52,52,53,53,53,56,57,58,58,60,60,62,62,63,66,68,68,68,68,72,72,73,74,74,75,76,76,76,78,78,79,81,81,82,83,84,84,85,86,86,88,0
15,16,22,28,29,30,35,37,37,38,41,41,41,42,42,42,42,43,44,44,47,48,49,49,50,54,56,57,57,57,58,59,61,61,62,64,64,64,64,64,65,66,66,67,67,67,67,68,68,70,71,73,73,73,73,74,74,75,75,76,77,77,78,78,0
2,7,9,11,12,16,17,17,18,19,20,21,25,27,28,28,29,29,32,34,37,40,42,42,44,45,46,46,47,48,48,48,50,51,51,51,52,53,54,55,56,57,57,57,57,59,59,60,60,61,62,62,63,65,65,69,72,72,74,75,75,75,75,77,0
13,15,17,17,20,23,25,28,31,31,33,34,35,37,38,39,40,40,41,42,42,43,47,47,48,49,52,52,55,57,57,57,57,58,59,60,62,63,64,65,65,66,66,67,67,67,68,68,69,69,69,70,70,71,71,72,73,73,73,74,75,75,76,76,0
13,19,23,24,26,26,29,30,30,32,33,34,35,36,37,38,39,40,43,43,44,44,46,47,47,48,49,50,51,51,51,52,54,55,55,56,57,58,59,61,62,65,65,66,66,68,68,69,69,71,71,71,71,71,72,73,74,75,77,78,79,79,79,80,0
9,13,14,15,20,24,24,27,27,27,28,29,35,36,36,37,41,41,42,42,43,43,44,45,47,51,52,53,53,54,54,54,59,59,60,62,63,67,67,67,68,68,69,69,70,73,73,74,75,77,77,78,79,80,80,80,82,84,84,85,86,87,88,89,0
