1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
1.28E-05,2.69E-05,0.000106644,0.000156244,0.000170988,0.000190352,0.000192684,0.000227537,0.00022755,0.000243224,0.00025268,0.000260972,0.000264891,0.000274174,0.000278554,0.000285559,0.000295007,0.000298942,0.000306627,0.000306952,0.000317726,0.00034447,0.000349855,0.000355437,0.000356874,0.000366644,0.000383217,0.000388265,0.000388917,0.000397406,0.000414818,0.000421081,0.000423269,0.000425478,0.000429364,0.000432684,0.000465043,0.000495425,0.000499997,0.000513214,0.000526264,0.000528995,0.000551737,0.000552498,0.000555656,0.000560086,0.000560131,0.000563067,0.000582392,0.000595123,0.000598094,0.000613947,0.000622653,0.000626772,0.000627512,0.000627938,0.00063716,0.000638991,0.000639043,0.000659941,0.000662683,0.000664663,0.000672228,0.000678727,0.000679072,0.000682501,0.000683787,0.000687627,0.000689022,0.000699055,0.000704072,0.000708027,0.000723243,0.000728887,0.000730538,0.000731381,0.000733902,0.000735777,0.000745256,0.000746153,0.000746691,0.000749671,0.000757952,0.000759862,0.000768272,0.000773695,0.000777738,0.000778246,0.000778366,0.000781306,0.000781682,0.00079043,0.000792917,0.000799243,0.000799749,0.000800578,0.000804958,0.000817531,0.000828261,0.000831353,0.0008345,0.000836419,0.000837653,0.000841258,0.000849718,0.000852759,0.000858468,0.000858785,0.000863592,0.000868095,0.000869497,0.000870662,0.00087518,0.000875324,0.000876132,0.000881371,0.000881993,0.000882067,0.000885276,0.000891475,0.000893147,0.000897528,0.000897852,0.00089902,0.000905885,0.000906103,0.000907106,0.000907632,1
2.29E-05,6.55E-05,9.49E-05,0.000113613,0.000118694,0.00012349,0.000135888,0.00014203,0.000142154,0.000156128,0.000181632,0.000196273,0.000215575,0.000230112,0.000240535,0.000255,0.000266348,0.000283435,0.00031235,0.000312366,0.000347073,0.000363824,0.000369451,0.000381262,0.000385305,0.000401863,0.000420325,0.000446285,0.000447247,0.000449984,0.000463064,0.000470029,0.000470032,0.000470652,0.000472191,0.000474271,0.000490871,0.000492626,0.000493056,0.000504874,0.000511972,0.000517025,0.000521009,0.000534143,0.00053655,0.000595575,0.000598847,0.000599652,0.000599654,0.000601166,0.000607234,0.000610356,0.000626677,0.000633807,0.00063783,0.000638077,0.000638133,0.000643395,0.000647268,0.000649378,0.00065115,0.000655876,0.000670903,0.000674867,0.000679482,0.000689627,0.000691253,0.000697912,0.000706916,0.000709733,0.000709915,0.000711998,0.000713257,0.000716164,0.000718494,0.000719461,0.000724035,0.00072602,0.00072953,0.000738372,0.000742098,0.000744071,0.000753379,0.000759534,0.000760925,0.000771596,0.000771986,0.000772305,0.000775762,0.000780499,0.000782467,0.00078706,0.000790714,0.000800343,0.000804262,0.000808732,0.000819948,0.000822086,0.000823664,0.000825335,0.000831476,0.000841405,0.00084189,0.000842329,0.000843155,0.000854564,0.000856849,0.000867665,0.000880325,0.000880603,0.000885546,0.000889497,0.000892901,0.000898404,0.000900034,0.000905864,0.000907801,0.000920146,0.00092129,0.000933821,0.000934208,0.000934804,0.000937912,0.000943891,0.000945319,0.000945825,0.000945942,0.000961206,1
4.17E-05,0.000144885,0.000184467,0.000189936,0.000207292,0.000224202,0.000224749,0.000230072,0.000230812,0.000239318,0.00024422,0.000246333,0.000248109,0.000250069,0.00025486,0.000270176,0.000271465,0.000285342,0.000290047,0.000299708,0.000329049,0.000332112,0.000338575,0.000355845,0.000355884,0.000359518,0.000368749,0.000386631,0.000414273,0.000427336,0.000447051,0.000457728,0.000460662,0.000463684,0.000465855,0.000466551,0.00047403,0.000475535,0.000476564,0.000490121,0.000497193,0.000498113,0.000498752,0.000500152,0.000515724,0.000517254,0.000524719,0.000532269,0.000536905,0.000537474,0.000541409,0.000549702,0.000550336,0.000558884,0.000564555,0.000572141,0.000573724,0.000578237,0.000578844,0.00059015,0.000593774,0.000595713,0.000596839,0.000608446,0.000611005,0.000613884,0.000619306,0.000631219,0.00063236,0.000647256,0.000648232,0.000648245,0.000653253,0.000664851,0.000665071,0.000669193,0.000675437,0.000690495,0.00069268,0.00069544,0.000704975,0.000707759,0.000718243,0.000718856,0.000723587,0.000724202,0.00074175,0.000744017,0.000747272,0.000749296,0.000749564,0.000750889,0.000751705,0.000754181,0.000768624,0.000773279,0.000786419,0.00079126,0.000806817,0.000809732,0.000821706,0.000821952,0.000825577,0.000825991,0.000827126,0.00083031,0.000830894,0.000836599,0.000843589,0.000849788,0.000850496,0.000859456,0.00086807,0.000870741,0.000871373,0.000876178,0.000880929,0.000885525,0.000887694,0.000901946,0.000903316,0.000913722,0.000918069,0.000918754,0.000919902,0.000927422,0.000930144,0.000931694,1
5.43E-05,6.79E-05,0.000103159,0.00014624,0.000189046,0.000209043,0.000220876,0.000234871,0.000241364,0.000247041,0.000249215,0.000252934,0.000254322,0.000271838,0.00027261,0.000276252,0.000280151,0.000290275,0.000293833,0.000295363,0.000297867,0.000299877,0.000302181,0.000314819,0.000318696,0.000321802,0.000322666,0.000336719,0.000338089,0.000338751,0.000345395,0.000390248,0.000421717,0.000422257,0.000429879,0.000436847,0.000443898,0.000448155,0.000448163,0.000455432,0.000461348,0.000463588,0.000464543,0.000478694,0.000481476,0.000485004,0.000490148,0.000490231,0.00049576,0.000498117,0.000502484,0.000507561,0.000513556,0.000515524,0.000520498,0.000527544,0.000533088,0.000534,0.000542051,0.000544534,0.000544696,0.000546083,0.00055401,0.000555756,0.000560699,0.00057162,0.000574778,0.000576866,0.000582096,0.000585308,0.000592334,0.000595115,0.000600725,0.000604802,0.000604991,0.000605173,0.000607421,0.000610295,0.000614409,0.000620798,0.000624061,0.000627132,0.000637429,0.000638439,0.000638526,0.000639157,0.000652637,0.000656213,0.000660511,0.00066466,0.000669863,0.000674456,0.000675718,0.000681379,0.000684107,0.000688727,0.000697726,0.000699472,0.000705255,0.000712423,0.000713233,0.000719515,0.000721177,0.000724604,0.000727976,0.000734577,0.00074074,0.000741505,0.000745176,0.000748491,0.000749346,0.000757422,0.000764198,0.000773222,0.000780224,0.000785056,0.00079049,0.000800306,0.000806376,0.00080865,0.000811174,0.000812208,0.000819644,0.000819734,0.000820676,0.000824812,0.000829563,0.000829831,1
2.19E-05,3.84E-05,8.48E-05,9.43E-05,0.000102445,0.0001195,0.00012151,0.000191251,0.000204313,0.000218549,0.000219989,0.000261325,0.00026316,0.000273483,0.000285082,0.000295712,0.000296017,0.000296659,0.000299289,0.000320519,0.000346755,0.000350691,0.000353295,0.000355401,0.000361327,0.000362668,0.000368421,0.000381835,0.000393784,0.000398586,0.000422775,0.000426296,0.000430908,0.000438749,0.000444403,0.000460317,0.000461973,0.000464325,0.000470263,0.000472004,0.000492354,0.00049742,0.000500389,0.000502039,0.000504075,0.000507123,0.000509735,0.000513871,0.000514338,0.000519546,0.000520421,0.000520518,0.000523537,0.000527068,0.000528662,0.000529582,0.000535563,0.000539052,0.000540248,0.00054296,0.000548546,0.000550048,0.000551699,0.000556219,0.000557466,0.000565011,0.000568905,0.000578849,0.000584674,0.000592154,0.000595377,0.000597,0.00059931,0.000603817,0.000605715,0.00060716,0.000609316,0.00061093,0.000615792,0.000618055,0.000629451,0.000649661,0.000653043,0.000655063,0.000655109,0.000659134,0.000660638,0.000663502,0.000663848,0.000669341,0.000679901,0.000686789,0.000693343,0.000700108,0.00070392,0.000707483,0.000710227,0.000710385,0.000713047,0.000720283,0.000720617,0.000725175,0.000732186,0.000732975,0.000739078,0.00074633,0.000747677,0.000751608,0.000752514,0.000753114,0.000754419,0.00076337,0.00076502,0.000766913,0.000770232,0.000772966,0.000776424,0.00078255,0.000785,0.000793324,0.000795668,0.000797212,0.000802845,0.000804077,0.000811234,0.00081506,0.000818981,0.000820497,1
4.19E-05,8.18E-05,0.000132718,0.000153316,0.00016082,0.000175853,0.000182897,0.000199349,0.000217207,0.000219738,0.00022242,0.000234501,0.000238728,0.000242676,0.000257476,0.000262299,0.000265651,0.000278538,0.000292073,0.00030321,0.000304998,0.000305154,0.000322727,0.000327243,0.000347675,0.000348373,0.000350125,0.000351102,0.000355248,0.000375595,0.000377859,0.000427255,0.0004273,0.000428464,0.000430111,0.000434346,0.000444737,0.000446854,0.00045705,0.000464242,0.000465706,0.000467776,0.000472039,0.000480694,0.00051016,0.0005286,0.000534043,0.00053794,0.000540159,0.000580665,0.000591486,0.000591698,0.000601301,0.000607657,0.000609616,0.000611346,0.00061575,0.000627328,0.000630665,0.000647818,0.000647852,0.00066108,0.000666703,0.00066712,0.000679889,0.000685647,0.000692436,0.000694012,0.000695143,0.000703677,0.000704974,0.000722581,0.000723631,0.000728847,0.000739598,0.000741562,0.00074208,0.000748654,0.00075011,0.000753086,0.000757023,0.000766177,0.000773729,0.000790164,0.000808821,0.000809529,0.000810133,0.000810826,0.000812215,0.00081384,0.00081443,0.000818692,0.000824484,0.000837097,0.000851379,0.000854503,0.000857826,0.000860238,0.00086246,0.000874089,0.000877169,0.000880573,0.000881002,0.000884741,0.000888618,0.000891072,0.000892115,0.000892202,0.000894924,0.000896425,0.000902559,0.000906091,0.000911007,0.000921678,0.000928289,0.000928715,0.00093097,0.000931997,0.000937519,0.000940044,0.000944339,0.000950622,0.000952879,0.000956567,0.000962582,0.000962592,0.000965863,0.000975813,1
6.24E-05,0.000130233,0.000132594,0.000135826,0.000144721,0.000152002,0.00016787,0.000172026,0.000203309,0.000206108,0.000213135,0.000218074,0.000222126,0.000225854,0.000232307,0.000234536,0.000236133,0.000251145,0.000260867,0.000264764,0.000271531,0.000281166,0.000290827,0.000300168,0.000311097,0.000317901,0.000333163,0.000341096,0.000350169,0.000354059,0.000369846,0.000371747,0.00037985,0.000398317,0.000402198,0.000408901,0.000411434,0.000411691,0.000418628,0.000422704,0.000430593,0.000437657,0.00044508,0.000452956,0.000453064,0.000458926,0.000473113,0.000481772,0.000482268,0.000484517,0.000489527,0.000504143,0.000510774,0.000512944,0.000531357,0.000534267,0.000535652,0.000535656,0.00053942,0.000540642,0.000546915,0.000557527,0.000559968,0.000560694,0.000561043,0.000567442,0.000574149,0.000578301,0.000578688,0.000578968,0.000580175,0.000583533,0.000590292,0.00059355,0.000597651,0.000603216,0.000607992,0.000608016,0.000610668,0.000610895,0.000616657,0.000619047,0.000621883,0.000624693,0.000635502,0.00063565,0.000640786,0.000641565,0.000644132,0.000648668,0.000654204,0.000658039,0.000660469,0.000675899,0.000675901,0.000677569,0.000677622,0.000680801,0.000683939,0.000684859,0.000686562,0.000693073,0.000694674,0.0007013,0.000703295,0.000717059,0.000717674,0.000725016,0.000735842,0.000737987,0.000740362,0.000740873,0.000747152,0.000749062,0.00075173,0.000753123,0.00075413,0.000758953,0.000760488,0.000765794,0.000771822,0.000772019,0.000774881,0.000775084,0.000780462,0.000784573,0.000787675,0.000789166,1
5.30E-05,7.02E-05,8.04E-05,0.000278443,0.000309392,0.000340928,0.000348891,0.000357274,0.000359434,0.000361526,0.000369414,0.000380958,0.00038791,0.000406943,0.000412762,0.000418616,0.000424626,0.000425656,0.00043074,0.000434659,0.000437477,0.00043884,0.000439533,0.000454077,0.000454292,0.000474374,0.000481121,0.000489835,0.000514583,0.000521953,0.00052724,0.00053045,0.000542323,0.000557661,0.000559692,0.000568443,0.000569843,0.000571049,0.000574244,0.000574726,0.000576673,0.000577745,0.000584082,0.000599084,0.000601765,0.000607347,0.000611472,0.000616496,0.000619492,0.000622853,0.000628798,0.000631578,0.000631851,0.000635751,0.000653918,0.000658171,0.000663598,0.000673263,0.000674546,0.000674977,0.000683735,0.000685134,0.000690009,0.000694487,0.000696649,0.000697197,0.000698392,0.000700476,0.000706268,0.000728209,0.000728911,0.000754353,0.00075773,0.000760115,0.000760297,0.000773317,0.000775153,0.000775679,0.00078311,0.000785037,0.000786064,0.000792701,0.000794587,0.000795988,0.00079791,0.00080774,0.000810648,0.000812019,0.000813399,0.000814512,0.000817905,0.000826375,0.000827725,0.000831726,0.000850984,0.000856179,0.000863966,0.000876081,0.000876668,0.000876693,0.000879712,0.000888832,0.000890769,0.000894735,0.000894754,0.000900505,0.000904266,0.000905617,0.000907227,0.000909376,0.000914665,0.000914792,0.000921858,0.000924997,0.000929173,0.000930495,0.000931638,0.000941385,0.000941804,0.000944808,0.000944959,0.000945226,0.000946706,0.000949992,0.000958373,0.000965917,0.000979988,0.000982374,1
8.64E-05,0.000121081,0.00013534,0.000135976,0.000136958,0.000154252,0.000162787,0.000174739,0.000189472,0.00019142,0.000215885,0.000218779,0.000229475,0.000242265,0.000248053,0.000268205,0.000276981,0.000277087,0.00029872,0.000304133,0.000320201,0.000326778,0.000330969,0.000338038,0.000347358,0.000357481,0.000360062,0.000371891,0.000393362,0.000397748,0.000408168,0.000418783,0.000420783,0.000426071,0.000455305,0.000466206,0.000468148,0.000468479,0.000475266,0.000485189,0.00049398,0.00050631,0.000528386,0.000531377,0.000531701,0.000532852,0.000535403,0.00053717,0.000544222,0.000547948,0.000548141,0.000550777,0.000552568,0.000553458,0.000557845,0.000559957,0.00056153,0.000561567,0.000563267,0.000564287,0.000570012,0.00057141,0.000573409,0.000578684,0.000589198,0.000622629,0.0006238,0.000635939,0.000637014,0.000638592,0.0006477,0.000660969,0.000684575,0.000690238,0.000691134,0.000692931,0.000694825,0.000694857,0.000696185,0.000715111,0.000716539,0.000720639,0.000735356,0.000738953,0.000739297,0.000742257,0.00074855,0.00075,0.000750167,0.000750874,0.000751959,0.000756083,0.00075982,0.000772395,0.000772449,0.000773326,0.000776063,0.000777891,0.000787506,0.000789216,0.000795819,0.000797613,0.000798089,0.000802482,0.000803485,0.000807149,0.000812977,0.000817644,0.000822161,0.000822955,0.000823904,0.000834244,0.000834348,0.000838892,0.000840099,0.000849222,0.000850978,0.000851445,0.000854803,0.00085755,0.000859489,0.000868464,0.00087169,0.000879946,0.000882176,0.000882714,0.000885231,0.00088701,1
9.77E-05,0.000148568,0.000167169,0.000181965,0.000191015,0.000193648,0.00020122,0.000207773,0.000213451,0.000226633,0.00023456,0.000236591,0.000260597,0.000267752,0.000275423,0.000303164,0.00031258,0.000321529,0.000326496,0.000342298,0.000361559,0.000363298,0.00037517,0.000378257,0.000393253,0.000398492,0.000413672,0.000427375,0.000444716,0.000448635,0.000455884,0.000476839,0.000480206,0.000485092,0.000491266,0.000513348,0.000528085,0.00053069,0.000532791,0.000542214,0.000544914,0.000546701,0.000566661,0.000569805,0.000573848,0.000578899,0.000589529,0.000589732,0.000598792,0.000600356,0.000607894,0.000612077,0.000627015,0.000632199,0.000634826,0.000645957,0.000651307,0.000660127,0.000666853,0.000667272,0.000676355,0.000689431,0.000690557,0.000700845,0.000702351,0.000709723,0.000710924,0.000712039,0.000712941,0.000721801,0.000722408,0.000730147,0.000737028,0.000738904,0.000767511,0.000783183,0.000793556,0.000793896,0.000794328,0.000808086,0.000810219,0.000813212,0.000814993,0.000815939,0.000821549,0.000830947,0.000831658,0.00083961,0.000850351,0.000856711,0.000857764,0.000857876,0.000858414,0.000862478,0.000869434,0.000882462,0.000883121,0.000884925,0.000886216,0.000893702,0.000896559,0.000899268,0.000901585,0.000905238,0.000908704,0.00091008,0.00091442,0.000919433,0.000924444,0.000928888,0.000931772,0.000941506,0.000945175,0.000954147,0.000954942,0.000958766,0.000964699,0.000964754,0.000964841,0.000967278,0.000968289,0.0009684,0.000971356,0.00097611,0.000978192,0.000982274,0.000983722,0.000995525,1
5.16E-05,8.52E-05,9.35E-05,0.000116751,0.000123363,0.000160024,0.000162135,0.000181213,0.00018539,0.000193747,0.000216738,0.000291032,0.000295844,0.000311026,0.000313727,0.000315722,0.000321858,0.000336728,0.000337926,0.000343139,0.000372357,0.000383894,0.000388057,0.000388716,0.000390485,0.000394611,0.00039689,0.000405197,0.000405835,0.000410904,0.000419865,0.000423876,0.000424435,0.00042543,0.000428744,0.000440654,0.000441516,0.000446976,0.000448582,0.000453261,0.000453999,0.000478291,0.000479336,0.000482275,0.000488332,0.000500934,0.000504919,0.000509719,0.000524002,0.000530625,0.000539655,0.000543753,0.000549496,0.000555794,0.000566749,0.00056952,0.000569673,0.000572982,0.000574726,0.000576107,0.000581293,0.000593224,0.000594002,0.000595851,0.000602393,0.000603988,0.000604996,0.000609725,0.000614647,0.000615496,0.000622466,0.000623852,0.000627464,0.000629897,0.000630526,0.00063201,0.000638106,0.000641319,0.000649706,0.000651418,0.000656338,0.000657169,0.000657462,0.000660447,0.000660827,0.000669729,0.000679611,0.000680105,0.000681642,0.000683514,0.000684283,0.00068887,0.000689155,0.000689425,0.000693575,0.00070338,0.000715782,0.000721706,0.000721709,0.000727156,0.000728704,0.000729452,0.00073712,0.000751352,0.000753935,0.00075401,0.000756733,0.000768293,0.000773618,0.000775761,0.000779116,0.000784267,0.000789367,0.000792898,0.000794663,0.00079475,0.000796126,0.000800866,0.000802535,0.000807361,0.000815202,0.000825212,0.000826308,0.000826646,0.000831595,0.000831788,0.000833968,0.000835666,1
0.000207334,0.000216323,0.000252552,0.000268213,0.000299386,0.000313256,0.00032518,0.000331765,0.000333647,0.00033824,0.000349715,0.000352524,0.000357091,0.000366686,0.00037746,0.00039009,0.000411216,0.00042877,0.000428843,0.000429904,0.00043405,0.000444284,0.000445896,0.000451369,0.000460336,0.000460666,0.000466898,0.000467694,0.000471414,0.00047199,0.000492868,0.000513274,0.000527074,0.000548509,0.000548637,0.000552411,0.000581889,0.000587699,0.000592897,0.000594273,0.0005952,0.000598228,0.000602781,0.000608332,0.00061645,0.00062107,0.000629145,0.000640623,0.00064934,0.000664724,0.000669416,0.000678643,0.000685638,0.000688094,0.000690967,0.00069142,0.000691456,0.000709809,0.000712961,0.00071974,0.000725328,0.00072583,0.000733195,0.000735572,0.000749149,0.000752925,0.000755032,0.00075843,0.000760287,0.000763629,0.00077544,0.000779092,0.000779928,0.000780979,0.000782517,0.000785307,0.000785337,0.000788101,0.000796372,0.000808842,0.000814517,0.000819305,0.000819515,0.000820761,0.000827034,0.000832782,0.000842107,0.000842984,0.000848963,0.000863018,0.000872516,0.000877927,0.000883673,0.000885235,0.00088586,0.000889802,0.000896071,0.000906706,0.000912944,0.000914413,0.000914498,0.000915301,0.000924768,0.000927668,0.000941117,0.000946126,0.000948214,0.000949627,0.000951222,0.00095206,0.0009576,0.000971411,0.000971488,0.000972276,0.000973963,0.0009776,0.000978259,0.000981295,0.000985318,0.000990026,0.000991006,0.000992467,0.000998024,0.000998989,0.001003523,0.001006151,0.001025765,0.001031539,1
7.28E-05,7.64E-05,0.000108003,0.000126477,0.000152464,0.000160519,0.00019816,0.000222644,0.000242116,0.000252326,0.000257793,0.000276165,0.000278806,0.000290373,0.000295004,0.000307083,0.000319107,0.000327046,0.000328924,0.000329762,0.000332264,0.000335081,0.00033576,0.000343677,0.000344926,0.000350735,0.000353507,0.000359865,0.000388685,0.000390794,0.000400458,0.000410835,0.000413658,0.000415293,0.000419365,0.000421617,0.000429996,0.000430409,0.000437576,0.000442129,0.000464349,0.000481208,0.000482061,0.000498293,0.000514075,0.000518951,0.000523872,0.000527693,0.000532696,0.00054313,0.000548996,0.000552012,0.000563017,0.00056878,0.000569585,0.000578133,0.000580636,0.000581223,0.000583615,0.000594234,0.00059693,0.000601146,0.000606421,0.000615436,0.000616412,0.000621015,0.000626238,0.000630344,0.000636979,0.000645449,0.000649872,0.000656231,0.000656503,0.000656713,0.000666712,0.000669009,0.000675534,0.000675784,0.000677544,0.000689496,0.00069167,0.000699705,0.000702071,0.00070943,0.000711803,0.000717162,0.000725657,0.000736799,0.000737582,0.000740535,0.000751385,0.000755489,0.000758736,0.000767835,0.00078242,0.000785591,0.000786488,0.000786626,0.000794516,0.000796343,0.000798505,0.000800498,0.00080709,0.000812823,0.000812904,0.000818128,0.000819714,0.000821045,0.000821382,0.00082649,0.000827665,0.000830804,0.000832201,0.000835093,0.000835468,0.000845129,0.000846727,0.000854126,0.00085455,0.000857252,0.000857876,0.000863358,0.000863422,0.000866895,0.000867794,0.000868017,0.000872095,0.000872492,1
5.04E-05,0.000148509,0.00016152,0.00016837,0.000185678,0.000199284,0.00020116,0.000287289,0.000291288,0.000316477,0.000343853,0.000344881,0.000363871,0.000370555,0.000371741,0.000381003,0.000386813,0.000388514,0.000396814,0.00042583,0.000427167,0.000430529,0.000444258,0.00045091,0.000461182,0.000464396,0.00046839,0.000468483,0.000471128,0.000473187,0.000474575,0.000474889,0.000476663,0.000482539,0.000490316,0.000495368,0.00050195,0.000510413,0.000521919,0.000528923,0.000534557,0.000537656,0.000545063,0.000551779,0.000561292,0.000587103,0.000593812,0.000596219,0.000598669,0.000599806,0.000604828,0.000609874,0.000611588,0.000632708,0.000641246,0.000663041,0.000666468,0.000671959,0.00068495,0.00069081,0.000703101,0.0007143,0.000714989,0.000725299,0.000727973,0.000729747,0.000731133,0.000735225,0.000741434,0.000743025,0.000746718,0.000754945,0.000756715,0.000767561,0.000772242,0.000773136,0.000781584,0.00079675,0.000797505,0.000800669,0.000800872,0.000807313,0.000810144,0.000813894,0.000817011,0.000827846,0.000832866,0.000840963,0.000858157,0.000866252,0.000867129,0.000867619,0.000873656,0.00087526,0.000880649,0.00088409,0.000884738,0.000890519,0.000891551,0.000893561,0.000905564,0.000909722,0.000916146,0.000924401,0.000926808,0.000929941,0.00093165,0.000931936,0.000937238,0.000942474,0.00094499,0.000956284,0.00096007,0.000962283,0.000962979,0.000965189,0.000966254,0.000981532,0.000993506,0.001013157,0.001016394,0.001020714,0.001029193,0.001034788,0.001035766,0.001037564,0.001039277,0.00104239,1
1.83E-05,4.27E-05,0.000110074,0.00014553,0.00017462,0.000221133,0.000241849,0.000274925,0.000277828,0.000283964,0.000314667,0.000315248,0.00032315,0.000323548,0.000329772,0.000333932,0.000335822,0.00034487,0.000345993,0.000354039,0.000373265,0.000376739,0.000378729,0.000379764,0.000387599,0.0003943,0.000408934,0.00041231,0.000421123,0.000428219,0.000428321,0.000430538,0.000439273,0.000451214,0.000462874,0.000474278,0.00048399,0.000487113,0.000496006,0.000516652,0.000518369,0.00052149,0.000524678,0.000536077,0.00055091,0.000559376,0.000564344,0.000566402,0.000578391,0.000579429,0.000582424,0.000582746,0.000595401,0.000596485,0.000600433,0.000602563,0.000627154,0.000640034,0.000640135,0.000645391,0.000648198,0.000650865,0.000652326,0.000656295,0.000658747,0.000660838,0.000677426,0.0006823,0.000691604,0.000710741,0.000732143,0.000736823,0.000745632,0.000747427,0.000756408,0.000805885,0.000811466,0.000818368,0.00083162,0.0008326,0.000837093,0.000838525,0.000848286,0.000853156,0.000855906,0.000857983,0.000859603,0.000862535,0.000865118,0.000871191,0.000875264,0.000876677,0.000877986,0.000883363,0.00088423,0.000885434,0.000885729,0.00089052,0.000892213,0.000892261,0.000894437,0.000910888,0.000913118,0.000922268,0.000923695,0.000925434,0.00093521,0.000948589,0.00095183,0.000955215,0.000955632,0.000957551,0.000958155,0.000959517,0.000963321,0.000964299,0.00096916,0.000979122,0.000979219,0.000981813,0.000987997,0.000991261,0.000998347,0.000998837,0.001001369,0.001002935,0.001005059,0.001007522,1
3.44E-05,5.57E-05,6.78E-05,8.79E-05,9.42E-05,0.000103905,0.000147638,0.000156968,0.00016275,0.000171151,0.000192818,0.000207259,0.000222684,0.000239198,0.00024748,0.000285251,0.000289645,0.00029225,0.00030124,0.000325621,0.000332846,0.000348115,0.000364753,0.000374187,0.00037525,0.000390775,0.00039906,0.000419735,0.000422306,0.000424583,0.00043685,0.000457033,0.000462245,0.000465457,0.000477704,0.000491726,0.000496176,0.000509233,0.000512139,0.000514849,0.000515113,0.000527185,0.000531138,0.000538776,0.000540595,0.000558668,0.000566628,0.000567108,0.000583006,0.000590671,0.000599852,0.000608808,0.000611056,0.000614082,0.0006168,0.00061822,0.000642189,0.000643571,0.000654058,0.000654927,0.000659382,0.00067392,0.000676585,0.000680148,0.00069265,0.000700863,0.000701956,0.000704076,0.000717916,0.000721484,0.000739453,0.000742043,0.00074463,0.000747992,0.000757551,0.000757621,0.000765925,0.000767726,0.000768528,0.000769698,0.000771778,0.000772293,0.000774974,0.00078503,0.000803039,0.000809639,0.000809954,0.000810299,0.000815392,0.000823024,0.000825154,0.000835823,0.000840451,0.000840573,0.000852625,0.000858445,0.000859624,0.000866377,0.000869658,0.000889127,0.000895905,0.00090772,0.000918816,0.000928463,0.000930144,0.000932372,0.00093265,0.000935011,0.000937651,0.000938235,0.00094104,0.00094291,0.000945968,0.000946817,0.000954509,0.000958882,0.00096187,0.00096244,0.000964676,0.000965354,0.000969999,0.000974375,0.000975322,0.00097887,0.00097931,0.000979575,0.00098021,0.00098572,1
5.92E-06,0.000129779,0.000159698,0.000207254,0.000225108,0.000232312,0.000257301,0.00026326,0.000266863,0.000269738,0.000277616,0.000281658,0.000292884,0.00031512,0.000332107,0.000344657,0.000345536,0.000359323,0.000394115,0.0003996,0.000403084,0.0004124,0.000412639,0.000432295,0.000436559,0.000438437,0.000440935,0.000442418,0.000472135,0.000475974,0.000476369,0.000490847,0.000492706,0.000498205,0.000498658,0.000502053,0.000506498,0.000513846,0.000519832,0.000522326,0.000523184,0.000530391,0.00053183,0.000536345,0.000539578,0.00054436,0.000545917,0.000564386,0.000565383,0.000572232,0.000575316,0.000575846,0.000580046,0.000583669,0.000591861,0.000596652,0.000607913,0.000610051,0.000615252,0.000619682,0.000627828,0.000641056,0.000649461,0.00065899,0.000661016,0.000662252,0.000678432,0.00068947,0.000694916,0.000699004,0.000712324,0.000714717,0.000716566,0.000717545,0.00071763,0.000721517,0.000725972,0.000732325,0.000733194,0.000735034,0.000736319,0.00074075,0.000750847,0.000750867,0.000754477,0.000756768,0.00075924,0.000761043,0.000764263,0.000770667,0.00077273,0.000776627,0.000780816,0.00078171,0.000783517,0.000784966,0.00078536,0.0007869,0.000798427,0.000799679,0.00080908,0.000812967,0.00081566,0.00081717,0.000818179,0.000820554,0.000825424,0.000826988,0.000829355,0.000834683,0.000836344,0.000838184,0.000855007,0.000865292,0.000881651,0.000885066,0.000891793,0.000896541,0.000898458,0.000909158,0.000914448,0.000920284,0.000921269,0.000925619,0.000928478,0.000935966,0.000936907,0.00094904,1
