0.463004,0.200488,0.849817,0.820024,0.364103,0.10696,0.435409,0.325763,0.793407,0.313065,0.952869,0.709158,0.900122,0.621245,0.415629,0.932112,0.771673,0.637363,0.772161,0.471795,0.258852,0.86105,0.551893,0.186325,0.434432,0.524786,0.54823,0.335043,0.521123,0.466667,0.293285,0.416117
0.383883,0.164347,0.851282,0.818803,0.389744,0.098169,0.433211,0.298901,0.772161,0.293773,0.904029,0.709158,0.91746,0.582662,0.387546,0.878388,0.796093,0.646154,0.80464,0.501832,0.207814,0.863004,0.581441,0.209768,0.457387,0.48083,0.514286,0.298169,0.524054,0.460073,0.321612,0.37094
0.331136,0.079609,0.866667,0.809035,0.423932,0.112821,0.425153,0.266667,0.740171,0.262027,0.858852,0.715751,0.934554,0.545055,0.357021,0.830281,0.816117,0.630525,0.871795,0.532601,0.155311,0.841514,0.571184,0.265201,0.412698,0.463004,0.541148,0.287668,0.562637,0.483517,0.400977,0.332112
0.276435,0.021001,0.883028,0.804396,0.475214,0.141148,0.427106,0.252015,0.707937,0.234676,0.819536,0.758486,0.972161,0.509158,0.329182,0.783394,0.818559,0.618803,0.928938,0.553358,0.117216,0.806838,0.600488,0.336996,0.384371,0.497436,0.644933,0.30525,0.588767,0.548962,0.453724,0.366545
0.20757,0.008547,0.870086,0.789255,0.518437,0.176068,0.421245,0.257875,0.671062,0.228083,0.774603,0.769231,1,0.458608,0.301099,0.739927,0.806838,0.61978,0.981197,0.556044,0.081074,0.791209,0.649328,0.339927,0.328205,0.51917,0.6442,0.357998,0.561172,0.579976,0.499634,0.384615
0.164103,0.007814,0.864469,0.797314,0.573871,0.191941,0.421734,0.262271,0.637851,0.21685,0.723565,0.765812,1,0.405128,0.283516,0.705006,0.788767,0.658364,1,0.580952,0.087912,0.803419,0.670574,0.365568,0.330891,0.517949,0.581685,0.347253,0.587057,0.583639,0.581441,0.431502
0.133822,0.032479,0.834188,0.805372,0.628083,0.200733,0.42149,0.251038,0.595604,0.220757,0.66862,0.753602,1,0.34188,0.270085,0.676679,0.759463,0.681319,0.999756,0.606593,0.11917,0.760928,0.664957,0.411722,0.322344,0.522589,0.532845,0.321856,0.61978,0.613431,0.576557,0.470818
0.116972,0.054945,0.814408,0.805128,0.69939,0.207814,0.429304,0.250061,0.540415,0.219048,0.627106,0.75873,1,0.280342,0.248352,0.633455,0.710379,0.701832,1,0.60757,0.130403,0.747253,0.651526,0.411966,0.311844,0.488889,0.5116,0.274237,0.60464,0.628083,0.511844,0.415629
0.06862,0.0779,0.825397,0.8,0.751648,0.235653,0.431258,0.268132,0.495971,0.210012,0.607814,0.775824,1,0.24591,0.246642,0.575824,0.691331,0.728694,1,0.621734,0.146764,0.750183,0.623932,0.408303,0.352625,0.475458,0.543101,0.279609,0.61685,0.628327,0.432723,0.373626
0.038584,0.110134,0.815385,0.772894,0.768254,0.243468,0.436874,0.286935,0.467888,0.17265,0.576801,0.77558,1,0.226618,0.235409,0.506716,0.678632,0.750672,1,0.630281,0.166545,0.714042,0.621245,0.423443,0.392674,0.474237,0.581197,0.346276,0.670818,0.640781,0.401465,0.420024
0.037118,0.158486,0.772405,0.739927,0.761416,0.264469,0.427839,0.281807,0.459341,0.133333,0.527473,0.772161,1,0.20928,0.217827,0.445665,0.651526,0.768742,1,0.623932,0.211722,0.713797,0.613675,0.46105,0.422222,0.429304,0.568987,0.35116,0.654945,0.605372,0.447863,0.450794
0.043956,0.207814,0.722833,0.727228,0.773626,0.291087,0.411966,0.302076,0.434676,0.110623,0.465446,0.755067,0.986569,0.192918,0.211477,0.413431,0.60928,0.782906,1,0.626618,0.266911,0.702076,0.611722,0.450061,0.39072,0.417338,0.52967,0.355556,0.547985,0.628327,0.394628,0.466667
0.072772,0.23663,0.657387,0.70232,0.789499,0.326007,0.396581,0.332601,0.397802,0.103053,0.396093,0.741636,0.976313,0.164835,0.205128,0.3663,0.538217,0.776313,0.964103,0.643956,0.29768,0.693285,0.625641,0.429304,0.351648,0.386325,0.500122,0.339927,0.498901,0.643712,0.42442,0.43956
0.165079,0.309402,0.603419,0.658852,0.815629,0.374847,0.387302,0.355067,0.355556,0.09011,0.339194,0.74188,0.956777,0.159707,0.194139,0.321612,0.462027,0.78779,0.946764,0.68547,0.324542,0.65641,0.614408,0.405861,0.324542,0.394628,0.427839,0.263248,0.539438,0.596825,0.476923,0.502564
0.209035,0.368254,0.577045,0.616361,0.84884,0.42906,0.372405,0.378022,0.311844,0.073504,0.29768,0.745299,0.90989,0.147741,0.188767,0.282784,0.386081,0.80928,0.925763,0.731868,0.335531,0.640293,0.613431,0.45177,0.318681,0.430281,0.405617,0.23663,0.594383,0.596093,0.48254,0.504029
0.239316,0.409524,0.538217,0.554335,0.887912,0.476191,0.342857,0.392674,0.276679,0.069109,0.258852,0.706716,0.837363,0.160684,0.178999,0.237607,0.307692,0.838095,0.883761,0.75873,0.394383,0.643712,0.621245,0.485959,0.339194,0.461294,0.410745,0.278144,0.605617,0.609035,0.429792,0.428571
0.308913,0.47497,0.503541,0.501099,0.905739,0.526984,0.313309,0.419048,0.257875,0.079121,0.216361,0.66105,0.768987,0.156777,0.164835,0.201954,0.237363,0.842003,0.84127,0.747009,0.435409,0.617827,0.636142,0.507937,0.414896,0.444933,0.439805,0.254212,0.6442,0.601709,0.336264,0.456166
0.405617,0.547009,0.45641,0.466911,0.920635,0.58486,0.301832,0.436142,0.247375,0.082295,0.172894,0.610989,0.731624,0.140659,0.169231,0.175824,0.172405,0.780952,0.804151,0.727717,0.467643,0.583394,0.659829,0.544567,0.473016,0.485959,0.462759,0.188034,0.681075,0.503541,0.283272,0.517216
0.477412,0.591209,0.389011,0.4337,0.94359,0.633211,0.273748,0.4442,0.229548,0.099634,0.132845,0.547253,0.695971,0.128449,0.177289,0.181929,0.121612,0.666178,0.774847,0.732601,0.494017,0.568254,0.702076,0.569231,0.466178,0.517705,0.485714,0.184127,0.689622,0.40928,0.260073,0.505983
0.534066,0.64591,0.342613,0.381685,0.95873,0.655189,0.26105,0.452991,0.225153,0.108181,0.095482,0.468132,0.645177,0.119414,0.187057,0.153358,0.064225,0.584615,0.749206,0.728694,0.526984,0.585836,0.695727,0.587057,0.446642,0.548474,0.494994,0.243468,0.701587,0.405372,0.266178,0.517705
0.608547,0.701343,0.327473,0.331624,0.964835,0.671551,0.258852,0.450305,0.222222,0.121123,0.079121,0.41978,0.589011,0.125519,0.206838,0.121368,0.023687,0.555067,0.712332,0.72381,0.558974,0.57265,0.675946,0.573138,0.429304,0.585348,0.439316,0.262271,0.703297,0.481563,0.336508,0.598046
0.665934,0.724786,0.326496,0.317705,0.964347,0.686447,0.268864,0.434188,0.227595,0.141392,0.076679,0.372161,0.535287,0.147741,0.240293,0.082051,0.000977,0.549206,0.660806,0.713553,0.588034,0.55873,0.661294,0.537485,0.381441,0.610989,0.434921,0.228571,0.650794,0.512332,0.376068,0.620024
0.713065,0.72674,0.332357,0.285226,0.955067,0.696703,0.279609,0.427106,0.198291,0.183639,0.066911,0.299145,0.480098,0.179731,0.259585,0.072283,0.000977,0.538706,0.602442,0.708913,0.60293,0.547009,0.615385,0.527228,0.355311,0.613919,0.4337,0.226618,0.611477,0.484249,0.392918,0.581685
0.773871,0.717705,0.34652,0.255433,0.925519,0.739194,0.292064,0.425885,0.173138,0.230281,0.041514,0.211233,0.417094,0.212454,0.270085,0.052747,0.000733,0.500611,0.544567,0.71453,0.62442,0.604151,0.589011,0.518681,0.404396,0.579731,0.417582,0.256166,0.579976,0.434921,0.386325,0.580708
0.805372,0.700611,0.328205,0.24127,0.911844,0.769719,0.328694,0.431502,0.170452,0.260806,0.028571,0.122344,0.344811,0.234432,0.292552,0.05177,0.000977,0.440537,0.509402,0.734799,0.641026,0.640781,0.549451,0.55116,0.42735,0.578755,0.473749,0.273993,0.540415,0.425153,0.35409,0.576557
0.80293,0.679365,0.316239,0.25641,0.880098,0.800488,0.370208,0.435653,0.185104,0.286691,0.031502,0.042002,0.28547,0.261294,0.342857,0.05812,0.009768,0.359951,0.486935,0.740904,0.638339,0.614408,0.48718,0.534066,0.430769,0.569475,0.538217,0.319414,0.534799,0.454457,0.438584,0.483272
0.810256,0.622711,0.337973,0.250061,0.858364,0.822955,0.395116,0.453724,0.174847,0.322833,0.041026,0.000733,0.233211,0.30989,0.377289,0.068864,0.029792,0.286447,0.459585,0.71746,0.662271,0.596825,0.500122,0.459341,0.483028,0.536752,0.517949,0.364103,0.545055,0.503541,0.450305,0.472039
0.803907,0.58315,0.31746,0.22906,0.821734,0.825885,0.445421,0.462271,0.154335,0.363858,0.053724,0,0.210501,0.340904,0.409768,0.091575,0.048352,0.237118,0.411966,0.685959,0.700366,0.557998,0.491819,0.410256,0.55873,0.520147,0.490843,0.342369,0.635165,0.474725,0.358242,0.44591
0.819536,0.537729,0.323077,0.221001,0.785348,0.820513,0.50525,0.475214,0.145788,0.395849,0.052259,0.01514,0.165079,0.386081,0.447863,0.130891,0.062515,0.208791,0.340659,0.636874,0.735531,0.539927,0.508425,0.409524,0.588767,0.504029,0.496948,0.29939,0.620757,0.446642,0.391453,0.386325
0.822466,0.472039,0.318926,0.225641,0.742857,0.817582,0.569231,0.494994,0.148718,0.434676,0.038095,0.001221,0.129426,0.431258,0.501099,0.147009,0.071551,0.181685,0.297192,0.586569,0.738217,0.476191,0.488156,0.458608,0.546032,0.509402,0.544322,0.242979,0.565812,0.460073,0.480342,0.330403
0.828327,0.424908,0.310379,0.232723,0.671551,0.813675,0.620513,0.527473,0.172894,0.470818,0.02149,0.001221,0.102076,0.464469,0.552137,0.153114,0.09768,0.164591,0.235653,0.558486,0.707692,0.483761,0.476435,0.510134,0.525519,0.549695,0.549451,0.179731,0.553602,0.494506,0.493529,0.362882
0.837119,0.425153,0.259585,0.251526,0.562882,0.812698,0.663736,0.565079,0.204151,0.512332,0.001465,0.001465,0.086935,0.506471,0.593895,0.175092,0.150916,0.158974,0.186813,0.518437,0.683272,0.500611,0.450305,0.507692,0.492796,0.60293,0.520147,0.156044,0.55409,0.497192,0.446886,0.452747
0.868132,0.425397,0.240781,0.28083,0.487912,0.799512,0.706716,0.576801,0.250305,0.536996,0.000977,0.000733,0.075702,0.555067,0.630281,0.210989,0.201465,0.150672,0.152869,0.46398,0.664469,0.535775,0.482296,0.552625,0.504518,0.591941,0.481319,0.123321,0.545543,0.488645,0.417094,0.528449
0.871551,0.430525,0.238584,0.274725,0.431502,0.809035,0.7558,0.594383,0.298169,0.550916,0.016117,0.001221,0.080586,0.62735,0.649084,0.237607,0.260073,0.106471,0.118437,0.413187,0.675214,0.565812,0.501343,0.568498,0.488645,0.555556,0.507937,0.186325,0.510867,0.479609,0.390476,0.509158
0.867888,0.438584,0.21978,0.275946,0.392186,0.829304,0.776313,0.606593,0.327228,0.573871,0.022711,0.028327,0.073993,0.693773,0.657875,0.254212,0.316484,0.048107,0.123077,0.387302,0.682296,0.508425,0.514042,0.59072,0.527473,0.545543,0.558242,0.187057,0.566545,0.43956,0.384371,0.497924
0.86105,0.460562,0.173626,0.289377,0.359219,0.829304,0.795116,0.631013,0.342857,0.599267,0.01978,0.049084,0.078144,0.742857,0.67326,0.273993,0.354335,0.028571,0.119414,0.34359,0.66862,0.490598,0.537485,0.553846,0.583883,0.561661,0.626862,0.188034,0.578755,0.439316,0.340415,0.469353
0.828571,0.483028,0.1558,0.300366,0.335287,0.848108,0.790232,0.649573,0.361172,0.617338,0.015629,0.087179,0.087424,0.767766,0.690843,0.30525,0.366056,0.060562,0.116972,0.296215,0.657875,0.524542,0.542857,0.548474,0.578999,0.56801,0.615629,0.27033,0.498413,0.44591,0.307448,0.425641
0.80464,0.529426,0.142125,0.294506,0.287668,0.859341,0.774603,0.647375,0.381929,0.62735,0.031746,0.151648,0.089133,0.787057,0.702564,0.359219,0.400977,0.10989,0.105495,0.264713,0.674969,0.540904,0.601954,0.531624,0.617827,0.569231,0.525763,0.337485,0.52381,0.447619,0.306471,0.505006
0.814164,0.550916,0.10232,0.277167,0.264225,0.867155,0.779487,0.655433,0.418559,0.640293,0.047619,0.205372,0.104274,0.808303,0.728205,0.403907,0.444689,0.144811,0.100855,0.240293,0.689866,0.528449,0.590232,0.522344,0.611966,0.583883,0.500855,0.308181,0.515018,0.423687,0.250794,0.545788
0.77851,0.567766,0.082295,0.251282,0.269841,0.847863,0.795116,0.672772,0.455433,0.660073,0.078632,0.252015,0.131136,0.845666,0.739683,0.452259,0.479854,0.154579,0.11917,0.210012,0.706716,0.528449,0.576557,0.511111,0.601709,0.595849,0.494994,0.293285,0.451526,0.391209,0.278144,0.530159
0.747985,0.623199,0.065446,0.224176,0.284249,0.825885,0.807814,0.688156,0.488156,0.684493,0.11453,0.324054,0.180464,0.864225,0.742125,0.483028,0.504029,0.165079,0.163126,0.194872,0.707937,0.496703,0.542613,0.524786,0.602198,0.612698,0.484249,0.358242,0.452259,0.415629,0.334799,0.551893
0.720635,0.646154,0.05348,0.174359,0.26862,0.810256,0.80928,0.69011,0.50232,0.704029,0.140171,0.409035,0.236142,0.863492,0.742857,0.515751,0.535531,0.172894,0.21514,0.181197,0.716728,0.49011,0.498169,0.501099,0.64591,0.651038,0.454945,0.35873,0.494506,0.422955,0.427839,0.644689
0.715018,0.676435,0.029304,0.142613,0.227106,0.792674,0.794872,0.696703,0.514774,0.725519,0.162882,0.473993,0.266667,0.86105,0.751404,0.528449,0.580952,0.183394,0.276923,0.166789,0.705739,0.526007,0.466422,0.491087,0.629792,0.675214,0.463004,0.36801,0.517949,0.40464,0.578755,0.650305
0.682051,0.686935,0.001221,0.132845,0.200977,0.766789,0.771184,0.712088,0.534066,0.748962,0.205128,0.52674,0.307448,0.861294,0.75409,0.577534,0.641026,0.196337,0.328694,0.163614,0.698413,0.491087,0.4779,0.491819,0.662027,0.696215,0.477656,0.396093,0.52967,0.403175,0.647131,0.602686
0.62735,0.719902,0.001221,0.116239,0.22149,0.720879,0.761416,0.721123,0.57094,0.768498,0.252991,0.573626,0.35116,0.873016,0.758974,0.638095,0.726984,0.239805,0.36801,0.180708,0.694994,0.467888,0.502076,0.477412,0.660317,0.692308,0.520879,0.497436,0.568987,0.369475,0.636874,0.639072
0.590965,0.798046,0.000733,0.094017,0.244444,0.671306,0.768987,0.715263,0.578755,0.791697,0.300855,0.626129,0.388523,0.863981,0.782906,0.657143,0.791453,0.303053,0.401221,0.212698,0.662515,0.431502,0.542613,0.515995,0.64591,0.711111,0.531868,0.544811,0.631013,0.42442,0.639805,0.710134
0.569719,0.853236,0.000488,0.083028,0.239072,0.61685,0.761172,0.714774,0.596093,0.825397,0.361172,0.666422,0.445421,0.854457,0.793407,0.676679,0.825397,0.373138,0.431013,0.246154,0.629304,0.447375,0.538217,0.519658,0.63199,0.722833,0.528694,0.527473,0.620513,0.499634,0.559707,0.706471
0.505006,0.87497,0.000733,0.092552,0.252503,0.554579,0.735775,0.723565,0.641758,0.860073,0.423932,0.701343,0.484982,0.834921,0.804151,0.704762,0.846398,0.440049,0.476191,0.255189,0.589499,0.473993,0.494017,0.523565,0.659341,0.690598,0.552381,0.53602,0.586569,0.515751,0.464957,0.651038
0.503541,0.89939,0.000977,0.081807,0.308669,0.472039,0.707692,0.715995,0.693529,0.884982,0.477656,0.715995,0.523565,0.799756,0.81221,0.750427,0.866423,0.467888,0.507204,0.260317,0.549939,0.469597,0.508425,0.514042,0.660806,0.64591,0.569475,0.482784,0.594139,0.527473,0.413919,0.664957
0.517949,0.899634,0.000488,0.0884,0.347741,0.403419,0.674969,0.718681,0.735043,0.896215,0.528449,0.743834,0.547985,0.778266,0.81685,0.817582,0.873993,0.457875,0.56044,0.264469,0.490598,0.504518,0.489622,0.479854,0.595604,0.667155,0.552381,0.457387,0.585104,0.54652,0.453968,0.646154
0.485959,0.880098,0.000977,0.108425,0.365812,0.343346,0.652991,0.725763,0.757509,0.906716,0.586813,0.754335,0.571429,0.751893,0.791453,0.883272,0.87497,0.474725,0.61221,0.284737,0.425885,0.455433,0.483028,0.457631,0.586813,0.665446,0.527717,0.468865,0.58486,0.531868,0.506471,0.618803
0.472528,0.845666,0.000977,0.094506,0.384127,0.276923,0.622222,0.726007,0.777534,0.926252,0.633455,0.762637,0.594628,0.741636,0.767277,0.916484,0.878144,0.498657,0.648596,0.304029,0.375092,0.391697,0.533578,0.438095,0.58315,0.66105,0.580952,0.478877,0.590232,0.521368,0.561416,0.621001
0.482296,0.758486,0.000977,0.095727,0.398535,0.205372,0.596337,0.72674,0.824908,0.937241,0.651526,0.773871,0.629304,0.756044,0.77265,0.915507,0.908425,0.542613,0.680586,0.320391,0.319902,0.364103,0.485959,0.371917,0.586569,0.684493,0.565568,0.471062,0.610745,0.544322,0.552381,0.620269
0.458364,0.674237,0.05348,0.112576,0.435653,0.14359,0.576801,0.71453,0.856655,0.927961,0.672283,0.799023,0.664225,0.763858,0.769963,0.897924,0.933822,0.568742,0.730159,0.347253,0.279121,0.348718,0.503053,0.331624,0.627106,0.69475,0.591453,0.530891,0.583639,0.549939,0.492064,0.537241
0.419536,0.586569,0.109158,0.14652,0.491087,0.099634,0.550183,0.710134,0.860806,0.911844,0.709646,0.81221,0.727717,0.752137,0.762149,0.887424,0.935043,0.574847,0.76044,0.372894,0.240049,0.359951,0.497436,0.366056,0.644933,0.716972,0.631502,0.614896,0.597558,0.592674,0.483028,0.498169
0.411722,0.518437,0.176313,0.157753,0.540904,0.069353,0.498657,0.696948,0.854701,0.907937,0.737241,0.811233,0.758242,0.721856,0.740904,0.907448,0.925519,0.591941,0.77558,0.405617,0.196093,0.404396,0.469841,0.349206,0.603175,0.724298,0.677411,0.63663,0.586569,0.513797,0.520879,0.51453
0.395849,0.453968,0.216606,0.172894,0.554823,0.051282,0.455922,0.671795,0.861539,0.911844,0.782418,0.8337,0.771917,0.686447,0.714774,0.937973,0.902076,0.634188,0.791209,0.459341,0.189988,0.438584,0.445421,0.369231,0.617582,0.713797,0.70525,0.631502,0.590232,0.491331,0.512576,0.626862
0.352137,0.365324,0.274481,0.21221,0.547985,0.042002,0.415873,0.637118,0.880342,0.90696,0.820757,0.859341,0.802198,0.668376,0.679853,0.946032,0.877656,0.694506,0.8337,0.525031,0.194383,0.416117,0.503541,0.422955,0.652259,0.694994,0.690598,0.624176,0.559707,0.496703,0.526984,0.62149
0.312821,0.28547,0.314286,0.238095,0.554335,0.051282,0.394872,0.601954,0.896703,0.904762,0.863248,0.885959,0.838828,0.649084,0.635653,0.908181,0.883028,0.740415,0.858852,0.580708,0.204884,0.370452,0.474725,0.448107,0.663004,0.6442,0.686691,0.617338,0.611233,0.534799,0.540415,0.641758
0.289622,0.234921,0.361416,0.264225,0.554823,0.075946,0.351893,0.592186,0.917216,0.880342,0.883761,0.911844,0.860806,0.622955,0.600977,0.841514,0.902808,0.773138,0.861783,0.615385,0.211966,0.363126,0.444444,0.481807,0.66569,0.618315,0.706716,0.602198,0.61514,0.472772,0.554823,0.731868
0.259585,0.179243,0.416606,0.291819,0.556288,0.101832,0.322833,0.59243,0.919658,0.85812,0.901832,0.925519,0.881075,0.603175,0.580464,0.799023,0.901832,0.795604,0.851526,0.652747,0.237607,0.352137,0.382173,0.501832,0.66862,0.616361,0.720635,0.588767,0.577778,0.471551,0.588034,0.719658
0.211477,0.102808,0.461783,0.340415,0.583394,0.134799,0.324298,0.569719,0.914042,0.830525,0.923321,0.940659,0.892796,0.583394,0.560684,0.775336,0.851526,0.825397,0.830281,0.676923,0.264713,0.344811,0.342613,0.561172,0.660806,0.599512,0.717949,0.61514,0.559951,0.53138,0.536264,0.643223
0.221245,0.062759,0.501343,0.358974,0.594383,0.189744,0.339927,0.55409,0.911111,0.799756,0.944322,0.955556,0.878633,0.540171,0.539194,0.76044,0.800977,0.840782,0.797558,0.688645,0.281319,0.329426,0.319414,0.553602,0.629792,0.55873,0.638339,0.630525,0.53138,0.496948,0.479121,0.640781
0.209768,0.032723,0.550427,0.388034,0.605128,0.240049,0.345788,0.539194,0.910134,0.767277,0.964591,0.974847,0.868865,0.514286,0.502564,0.725763,0.764347,0.850061,0.772161,0.699878,0.305739,0.446642,0.352381,0.561172,0.680098,0.610501,0.584371,0.647619,0.540171,0.536264,0.431258,0.68718
0.163614,0.000733,0.606105,0.419292,0.615873,0.288401,0.332357,0.53138,0.919414,0.718193,0.986325,0.985592,0.873504,0.471551,0.456899,0.693529,0.704762,0.860562,0.743101,0.729182,0.324786,0.472772,0.423443,0.558974,0.722344,0.642979,0.494506,0.629548,0.63199,0.595849,0.424664,0.665446
0.167766,0.004884,0.658364,0.451038,0.639316,0.305495,0.308181,0.500611,0.922589,0.675214,0.998046,0.995604,0.873749,0.414652,0.420513,0.651038,0.652991,0.855678,0.720879,0.739438,0.351404,0.434676,0.495482,0.502076,0.765079,0.62906,0.453968,0.589499,0.627839,0.662027,0.454945,0.657143
