1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
174,549,713,1034,1069,1256,1398,1554,1595,1595,1702,1973,2022,2080,2118,2332,2440,2458,2489,2558,2634,2840,2850,2958,3014,3101,3130,3131,3316,3552,3578,3628,3638,3727,3799,4146,4207,4236,4288,4298,4336,4346,4355,4410,4449,4495,4524,4610,4622,4669,4687,4739,4744,4845,4972,5002,5004,5080,5111,5144,5173,5492,5531,5572,1
1166,1196,1199,1270,1355,1362,1416,1550,1584,1906,2085,2123,2166,2240,2373,2724,2734,3179,3303,3375,3429,3453,3641,3837,4066,4108,4115,4606,4691,4695,4784,4809,4863,5104,5203,5294,5310,5336,5576,5589,5692,5848,5866,5871,5958,5991,6003,6115,6181,6214,6255,6262,6284,6312,6577,6606,6607,6610,6675,6715,6875,6937,6959,7164,1
586,843,908,1084,1619,1725,1961,2508,2658,3064,3511,3575,3658,3782,4009,4256,4284,4284,4340,4376,4408,4420,4547,4570,4609,4697,4891,4908,4919,4990,5006,5096,5330,5356,5420,5440,5528,5533,5677,5680,5779,5789,5853,5862,5887,5978,6081,6230,6281,6348,6358,6443,6500,6569,6681,6755,6858,6915,7040,7103,7191,7246,7255,7376,1
181,182,551,910,1113,1236,1402,1646,1717,1776,1784,1851,1911,2104,2298,2469,2619,2658,2758,3076,3208,3373,3374,3432,3603,3631,3639,3744,4012,4073,4140,4160,4219,4392,4439,4529,4532,4583,4681,4736,4791,4869,4912,4940,5012,5146,5193,5244,5349,5354,5454,5508,5526,5646,5765,5773,5775,5878,6044,6121,6132,6302,6305,6349,1
538,1137,1442,1681,1729,1827,1861,2169,2541,2631,3006,3175,3286,3456,3800,3876,3964,3993,4015,4026,4041,4069,4071,4186,4271,4276,4281,4344,4729,4785,4840,4876,4972,4980,4995,5107,5193,5255,5277,5288,5343,5373,5444,5477,5527,5669,5754,5900,5934,5938,5999,6012,6247,6327,6329,6412,6479,6497,6519,6550,6573,6683,6763,6944,1
96,150,484,703,1502,2053,2418,2630,2966,3017,3207,3340,3372,3422,3621,3861,3864,4104,4120,4383,4473,4529,4572,4831,4935,4965,4968,5371,5375,5407,5665,5718,5794,5895,5927,5985,5992,6002,6003,6038,6078,6079,6231,6483,6496,6509,6575,6590,6622,6690,6710,6756,6789,6819,6895,6935,6977,7090,7426,7461,7477,7521,7591,7594,1
1414,1556,1579,1627,2117,2518,2808,2947,3380,3401,3886,4133,4249,4279,4458,4705,4733,4790,5144,5181,5182,5277,5370,5443,5748,5814,5815,5848,5917,6007,6018,6054,6095,6334,6384,6431,6494,6531,6556,6792,6839,6879,6921,6982,6998,7002,7085,7111,7210,7214,7372,7401,7434,7453,7469,7490,7508,7666,7746,7771,8067,8090,8094,8186,1
346,589,1080,1554,1899,1997,2527,2544,2578,2901,3076,3129,3174,3372,3415,3504,3914,3927,4004,4014,4026,4072,4114,4118,4130,4180,4186,4265,4297,4307,4478,4481,4548,5069,5255,5275,5314,5397,5398,5439,5510,5547,5622,5793,5838,5869,5875,6025,6038,6048,6122,6156,6195,6242,6297,6369,6443,6443,6515,6651,6724,6847,6876,6931,1
998,1005,1310,1714,1788,1935,1947,1966,2288,2499,2533,2543,2615,2627,2781,3179,3221,3251,3640,3710,3809,3819,3837,3891,3952,4131,4166,4185,4449,4494,4505,4508,4556,4661,4687,4811,4975,5011,5043,5202,5232,5269,5306,5315,5318,5430,5430,5513,5539,5571,5616,5629,5705,5768,5780,5888,5988,6036,6080,6173,6366,6418,6514,6627,1
546,949,990,1575,1585,2117,2315,2561,2673,2712,2722,2728,2852,2923,2940,3160,3363,3437,3694,3747,3825,4004,4055,4097,4149,4214,4233,4487,4858,4912,4951,4953,5034,5048,5080,5093,5138,5169,5213,5419,5443,5447,5477,5492,5594,5595,5617,5888,5893,5893,5896,5925,5977,5995,6001,6080,6305,6415,6425,6428,6482,6506,6558,6623,1
