1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
69,1208,1863,1933,200,2116,2141,2325,2424,2439,2450,2529,2706,2871,3201,328,3301,3380,3390,3507,3797,4028,4196,4212,4253,4253,4278,4342,4360,446,4489,4680,4683,4740,4784,4851,5002,5082,5110,5159,5303,5461,547,5493,5514,5615,5696,5734,5757,5780,5799,5823,6037,6039,6043,607,610,6195,6202,6204,6491,6638,6683,6813,1
1104,1286,1305,2006,2261,2320,2480,2564,2585,3024,3107,3233,3289,3324,3348,3370,3462,3486,3627,3672,3712,3801,4054,412,4152,4245,4278,4298,4337,4354,4573,461,4833,4902,4973,5016,5054,5123,5239,5283,5333,5406,553,5628,5638,5729,5934,5941,5950,5970,5982,6319,6320,6320,6390,6396,6522,654,6592,6595,6622,6644,6687,6869,1
71,1144,1530,1835,1837,1971,2094,259,2643,2797,288,2909,2971,3029,3132,3250,3385,3419,3595,4001,4271,448,4547,4609,4659,4967,5077,5323,544,556,5583,563,5671,5790,5895,589,6006,6047,6122,6149,6226,6267,630,6391,6478,6478,6535,6710,6719,6736,6826,6861,6909,6956,6959,7106,7148,7165,7191,7205,7225,7305,731,7332,1
17,54,71,1033,1068,1256,1397,1553,1595,1595,1702,1972,202,2079,2117,2331,2440,2458,2489,2557,2634,2840,2850,2958,3014,3101,3129,3131,3315,3552,3577,3627,3638,3726,3799,4145,4206,4236,4287,4297,4336,434,4355,4410,4448,4494,4524,4610,4622,4668,4686,4738,4744,4844,4972,500,5003,5079,5111,5144,5173,5491,553,5571,1
116,1196,1198,127,1354,1362,1416,1549,1584,1906,2085,2123,2165,2240,2373,2723,2734,317,3303,3375,3428,345,3641,383,4065,4107,4115,4606,4691,4694,478,4809,4863,5103,5202,5294,5310,5336,5576,5588,5691,5847,5865,5870,5957,5990,6002,6115,6180,6214,625,6262,6284,6312,6577,6605,6607,6610,6674,6714,6874,6936,6958,7163,1
58,84,90,1084,1619,1724,1960,2508,2657,3064,3510,3574,365,3781,4009,425,4283,4284,4339,4375,4408,4419,4547,4569,4609,4697,4890,4908,4919,4990,5005,5095,5329,5355,5420,5439,5527,5532,5677,5680,5778,5789,5852,5861,5887,5977,6081,6230,6280,6347,6358,6442,6499,6568,6681,6754,6857,6914,7040,7102,7190,7246,7255,7375,1
18,18,55,91,1113,1236,1402,1646,1716,1776,1784,1850,1910,2103,2297,2468,2619,2657,2757,307,3208,3373,3373,3432,3603,3630,3639,3744,4011,4072,4140,4160,4218,4392,4438,4528,4531,4582,4681,4735,4791,4869,4912,4940,5012,514,5193,5244,5349,5354,5454,5507,5526,564,5764,5772,5774,5877,6043,612,6131,630,630,6348,1
53,1136,144,1681,1728,1827,1860,2169,2540,2631,3005,3174,3285,3456,3799,3875,3964,399,4015,4026,404,4068,4070,418,427,4275,4281,4343,4728,4784,4840,4876,4972,4980,4994,5106,5192,5254,5277,5288,5342,5373,5444,5476,5526,5669,5753,5899,5934,5938,5999,601,6246,6326,6329,6411,6478,6497,6518,6550,6572,6682,6763,6944,1
9,15,48,70,1502,2053,241,2630,2966,3016,3207,3339,3372,342,362,386,3863,4103,4119,4383,4473,4528,4571,4831,4935,4964,4968,5371,5375,5407,5665,5717,579,5894,5926,5984,5992,6002,6002,6037,6077,6079,6231,648,6496,6508,6575,6589,662,6690,6709,6755,6788,6818,6895,6935,6976,7090,7425,7460,7476,7521,7590,7594,1
1414,155,1579,162,2116,2517,2807,2946,3379,3401,3886,4132,4248,4278,4457,4704,473,4789,5143,5180,5181,5276,5370,5442,5747,5813,5814,5847,5917,6006,6017,6053,6094,6333,6383,6431,6494,6531,6556,6791,6838,6879,6920,6982,6998,7002,7084,7110,7209,7213,7372,7400,7433,7453,7468,7490,7507,7666,774,7771,8067,8089,8093,8186,1
34,58,108,1554,1899,1997,2527,2543,2578,2900,3076,3128,3173,3371,3414,3503,3913,3927,4004,401,4026,4071,4113,4118,4129,4179,4186,4265,4296,4307,4478,4481,4547,5069,5255,5274,5314,5397,5397,5438,5510,5547,5621,579,5837,5869,587,6025,603,6047,6122,6155,6194,6241,6296,6369,6442,6443,6514,6650,6724,684,6876,6930,1
99,1005,1310,1713,178,1935,194,1965,2288,2499,2532,2543,2614,2626,2781,3179,3220,3251,3640,3709,380,3819,3837,3890,3951,4131,416,4185,4449,4493,4504,4508,455,4660,4686,4810,4975,5011,5042,5201,5232,5268,5306,5315,5318,543,5430,5513,5539,5571,5616,5628,5704,5768,578,5887,5988,6036,6080,6172,6365,6418,6513,6626,1
54,94,99,1574,1584,2116,2314,2560,2672,2712,2721,2727,2852,2923,2939,3160,336,3436,3693,3747,3825,4003,4054,4097,4149,4213,4232,4486,485,4912,4951,4953,5033,5048,5079,5093,5137,516,5212,5418,5442,5447,5477,549,5594,5595,5617,5887,5893,5893,5896,5924,5976,5994,6001,6080,6304,6415,6424,6428,6481,6505,6557,6622,1
96,32,69,1229,2130,2279,2374,2423,2599,2625,2704,3162,3248,3614,3816,4118,4175,4539,4556,4610,4652,4737,4891,4935,4998,5106,5162,5316,5346,5346,5363,5419,5455,5485,5485,5488,5520,557,5604,5631,5645,5652,5699,5743,5762,5905,5935,5952,596,5990,6058,6080,6155,6167,6293,6434,6439,6695,6806,6830,6849,690,691,6927,1
1060,2077,238,2407,2453,260,2862,2963,3113,3144,3250,3315,3352,3398,3530,3707,3829,3856,3952,4046,4235,4308,4433,4494,4544,4648,4650,486,4962,4989,5036,5099,5319,5400,5487,550,555,5614,5685,5710,5728,5804,5837,5993,6119,616,6231,6291,6295,6407,6408,6458,6650,6725,6761,6798,6827,6857,6942,7080,7177,7206,724,7294,1
30,48,86,1262,1295,162,1635,1637,1867,1944,196,1991,2211,2248,2275,2370,248,2805,2945,2999,304,3306,3317,333,3439,3595,3658,3662,3668,3680,3704,3848,3898,4003,4024,4067,4124,4273,4278,4285,4341,435,4416,4589,4609,461,4641,4657,4678,4740,4742,4790,4793,4808,4829,4846,4897,4939,499,5080,5101,5107,5157,5177,1
