1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,127
771.9050721,2.511790314,7.065696257,2.270858114,6.938116258,1.455731574,6.225804295,1.583019491,1.347113955,1.428032039,4.980389839,1.261952221,4.577295219,2.995523246,2.795512809,2.235619143,1.177665605,0.701111414,1.31961901,1.093618866,1.952175004,0.87211994,1.448521659,1.03854325,2.274095526,1.882174366,2.219025225,1.46522207,2.631161005,1.547693729,1.592090633,1.407251232,0.071524096,0.110024106,0.16908619,0.145301876,0.309128227,0.201594787,0.248038664,0.298874551,0.468818467,0.701845769,0.680076479,0.379837427,0.626789462,0.483027589,0.507947891,0.301882542,0.885992934,0.900063716,0.780089782,0.775650478,0.902402518,1.273894937,0.914704659,0.628249316,0.558904332,0.810275871,0.662232614,0.619214082,0.517960532,1.007084942,0.606331585,1.091938418,0.005928372,0.010946962,0.027063071,0.023864879,0.074201322,0.027865608,0.040603178,0.030664333,0.119422655,0.117838864,0.097755534,0.071006786,0.109659031,0.081430118,0.087677504,0.065356053,0.1517865,0.160326872,0.18047325,0.107889888,0.184554954,0.247477461,0.17590337,0.135812686,0.103993729,0.140657451,0.11838355,0.10396143,0.10825822,0.157469304,0.139176223,0.185103271,0.084684828,0.112809806,0.124394341,0.076788855,0.08975611,0.155768988,0.05021959,0.136139609,0.102843131,0.117648604,0.093304111,0.083607152,0.093543827,0.170740305,0.068140834,0.121045137,0.245463557,0.119234872,0.164947241,0.167590351,0.268607778,0.143604586,0.168027766,0.240724395,0.137376165,0.153379303,0.13657892,0.082875223,0.152624858,0.15983572,0.160084558,0.203931849,1
772.3069395,4.164340847,4.701092756,6.856370921,2.81991259,2.300210028,3.465751263,3.283347448,2.354342407,1.434592868,0.765053553,1.088050275,1.588659026,2.724581669,1.283020665,2.098118208,0.573376651,1.030575956,0.839407512,0.593082671,0.68671203,0.759964602,0.648047005,1.033794191,1.131613946,2.581777745,1.10281242,0.814774903,1.113941824,0.575274477,0.371775467,1.295738946,0.054643807,0.07666918,0.105065031,0.0607278,0.274112656,0.12814234,0.143669996,0.158416195,0.259609765,0.432134258,0.182371465,0.206302949,0.15761982,0.188693692,0.093022479,0.135749135,1.015376512,0.202583711,1.280114583,0.955054121,0.285152934,0.290286964,1.067211325,0.606205415,0.673114659,0.301304133,0.492347307,0.228631923,0.672816031,0.380225269,0.527978476,0.603068554,0.007128715,0.008422173,0.014211736,0.007363653,0.036829295,0.038163678,0.031375996,0.03266411,0.073771477,0.094126505,0.035984696,0.031198319,0.035449814,0.026213173,0.024719604,0.03475942,0.191636945,0.034451377,0.223471157,0.153943162,0.055784197,0.052312729,0.166648004,0.103995141,0.157992882,0.057881463,0.089264658,0.045706986,0.105748933,0.056734331,0.081417673,0.085506723,0.033734167,0.031690344,0.053368273,0.025558163,0.039073246,0.032985653,0.040650789,0.042371171,0.058842815,0.072857221,0.058041936,0.026089513,0.040390634,0.056352983,0.031339264,0.057587998,0.070965401,0.184064369,0.110525238,0.116283954,0.057487947,0.118458948,0.087506913,0.140115588,0.036632443,0.078166844,0.072303627,0.094571349,0.093748379,0.070074698,0.051905378,0.074762415,1
765.2747981,1.573487384,9.567903299,2.216758259,4.592453895,1.212969327,4.784662958,0.803514665,2.313988888,1.486548495,1.911397763,1.075024187,6.281324484,1.103644953,2.626662512,0.905465925,1.065088399,0.799079434,1.349792342,0.902621362,1.550777672,0.27744829,0.864913482,0.544761855,3.105454089,1.349535227,1.309207053,1.303667836,1.144898227,1.133476497,2.263659704,1.192404884,0.043687039,0.115788508,0.159294135,0.049268922,0.369740309,0.059048376,0.183255212,0.098755338,0.744180626,0.533290708,0.283894203,0.231112329,0.351174844,0.301724167,0.521124587,0.271405147,0.775399152,0.740950768,0.50760821,0.8560052,0.643365503,0.514319163,0.667467122,0.482734616,0.553306665,0.516661611,0.480533544,0.499547318,0.460461343,0.306665035,0.643194569,0.709603841,0.007673699,0.00780659,0.019516535,0.016773627,0.078356796,0.012695963,0.043866717,0.00999459,0.163532964,0.099886126,0.052405691,0.04364786,0.052415164,0.04439232,0.098136662,0.041953097,0.147712601,0.122921258,0.080883277,0.118480883,0.118743555,0.09696031,0.115334541,0.079806861,0.104791745,0.086670551,0.077812205,0.098193746,0.065636792,0.04343774,0.138042478,0.137254911,0.074581858,0.065373975,0.074116787,0.068877093,0.077776046,0.082960924,0.067468387,0.045048633,0.105927597,0.067905165,0.113013515,0.076914099,0.082570607,0.036974626,0.101710802,0.079423374,0.194668919,0.123350507,0.179937849,0.146189955,0.12904456,0.052606373,0.141304013,0.076233918,0.113977635,0.088695684,0.075997966,0.110507977,0.092098783,0.165022418,0.221073728,0.115184874,1
771.7585014,3.718932119,5.891188431,2.853172459,1.841920735,1.262906386,3.006689491,1.831741071,2.97458517,2.010908061,0.786682609,2.914063914,2.709836726,2.16960483,1.189618939,1.833697178,1.048632382,1.727713047,2.554039074,0.839192568,2.163383424,0.789905177,1.900881919,1.728754497,2.156839514,1.992618628,1.548134003,1.600356673,1.604507912,0.879766542,2.494787876,1.751364489,0.114886802,0.118879356,0.285947807,0.187921843,0.424044978,0.119663463,0.254565057,0.255618568,0.440861283,0.574022052,0.576132867,0.489217689,0.317161128,0.357708532,0.444443427,0.286027608,2.508245298,1.210987854,0.989563995,1.085433736,0.667782269,1.095471391,0.894711684,1.173319148,0.895281831,0.665224993,0.480521399,0.821226354,0.635524008,0.749754599,1.309663731,0.916598611,0.004970152,0.019126595,0.035155775,0.033512562,0.116517681,0.02378267,0.033147468,0.033838427,0.090076827,0.08995254,0.109229433,0.101642833,0.044119651,0.079293833,0.080861895,0.059316264,0.445790958,0.222587607,0.161604892,0.216168675,0.11296324,0.151459411,0.16581625,0.185105736,0.147825182,0.115093441,0.074856892,0.190197472,0.140791151,0.099771624,0.23010641,0.180987757,0.100377159,0.136891416,0.116915116,0.11073385,0.127797708,0.130124374,0.089683957,0.138253304,0.101119763,0.149186209,0.136598342,0.118750219,0.067067949,0.102614827,0.119204301,0.179429413,0.156275915,0.305161662,0.275032331,0.125497719,0.182524778,0.124111332,0.317569643,0.242663484,0.158148918,0.10295058,0.103590014,0.233467912,0.171138268,0.160315369,0.277922507,0.298163699,1
768.038244,1.722744505,5.324860464,5.499663037,1.947808327,1.967495927,1.467488301,2.431709708,2.523276736,1.176877313,1.079878873,1.025831786,1.978355656,1.353398265,0.888625499,1.113416288,0.435055235,0.611198187,1.285482792,0.560769537,0.962280764,0.892618807,0.970642321,0.721044518,1.9589455,0.89533759,1.041438752,0.632228831,0.49851099,0.849145598,0.6333731,0.774778347,0.045576411,0.042781368,0.082035223,0.16982491,0.155139345,0.093385661,0.095098404,0.130124829,0.621659408,0.135374864,0.324291599,0.207566813,0.235655849,0.195860339,0.203512168,0.207764375,0.550979386,0.97632081,0.951733245,0.388095194,0.342190051,0.59416283,0.508168918,0.58217558,0.528040479,0.275043661,0.247421012,0.269582049,0.413264018,0.543964805,0.303064321,0.295282253,0.004369243,0.005391587,0.013014059,0.015136602,0.02924351,0.024515106,0.01461937,0.016242915,0.118325191,0.02838724,0.067486156,0.031362704,0.036292871,0.032082663,0.040540605,0.031409996,0.111617524,0.155563099,0.130546337,0.068593003,0.053502151,0.09176272,0.095207642,0.098442719,0.106420155,0.041481617,0.048248542,0.059442249,0.071322019,0.088141512,0.04389137,0.046039475,0.059360274,0.092723452,0.043215491,0.066352334,0.018651589,0.033154797,0.029106623,0.062824479,0.122040741,0.090684381,0.04769823,0.065010799,0.037595438,0.070637951,0.070232431,0.087422737,0.053319595,0.097916684,0.155068597,0.077753043,0.079249925,0.070975933,0.174855174,0.117436898,0.076932122,0.082243897,0.099868659,0.053535407,0.049106015,0.16700217,0.095340751,0.103642678,1
772.9203455,4.437833228,4.173860976,1.830194531,4.495852713,2.194031917,4.942962159,2.078845825,1.404326699,2.065589953,1.586597301,1.445023341,3.087984778,1.333409774,2.044899707,1.02331571,1.353416027,1.984376905,1.645412842,1.558751722,0.707445915,1.684565345,1.78950174,1.733382465,1.713669383,1.698743879,2.014777474,2.781533109,2.68015278,1.835217457,0.90931266,1.711583397,0.127471163,0.125704762,0.276262165,0.200274591,0.323190095,0.201352468,0.32735159,0.194937877,0.765682819,0.45546103,0.634473032,0.560794245,0.472992232,0.647746793,0.407400338,0.387206597,1.455716822,0.952387124,1.1943713,1.989922269,1.384254975,1.675791295,0.698136505,1.766886394,0.712745221,0.614877975,0.787465588,0.536108985,1.059203505,0.895514762,1.276449474,0.97963069,0.012175195,0.010074732,0.028641067,0.03554587,0.061756484,0.033987066,0.046590948,0.039801116,0.096273649,0.073391456,0.085427805,0.082310829,0.098103145,0.096212627,0.073730951,0.067528601,0.259696823,0.199261428,0.243322522,0.340668852,0.210198815,0.281726663,0.112806506,0.284655652,0.122476562,0.103860744,0.146613077,0.093835238,0.17798614,0.157088214,0.191357998,0.158631341,0.094658168,0.109579859,0.07763421,0.133757149,0.145290941,0.114093044,0.114270475,0.172154285,0.140163403,0.148024385,0.07796073,0.148943142,0.104672557,0.139611384,0.081030285,0.121761937,0.245228878,0.302814847,0.247253807,0.308406533,0.177975983,0.348586276,0.285719228,0.279151171,0.174664204,0.193305637,0.206663322,0.212357724,0.419552939,0.292642063,0.175951571,0.255832054,1
775.2179029,26.54590354,5.112004354,14.89110337,2.00951941,3.862670929,2.690827592,4.300747948,0.706134584,1.015102561,1.313217145,1.185347506,1.105635758,0.717064162,0.942031643,0.879315296,0.510913078,0.44911641,0.483032335,0.613201239,0.541558614,0.504494076,0.531042267,0.469682548,0.963175147,0.50093625,0.377898123,0.746082983,0.382040635,0.440665414,0.605436109,0.326750074,0.084669855,0.054537062,0.07768078,0.10400009,0.116943518,0.113686614,0.068839583,0.090339787,0.1748824,0.19615181,0.144717953,0.080945231,0.13548757,0.108980485,0.127226955,0.073814217,0.358531441,0.356130888,0.303376147,0.431985963,0.333039155,0.321803428,0.46888838,0.337872079,0.187331635,0.138105551,0.170295022,0.126123935,0.450959604,0.202857963,0.227949815,0.180415467,0.004564758,0.014948605,0.016579567,0.009850195,0.019812649,0.018902351,0.00971021,0.014928767,0.03788178,0.031923987,0.02576448,0.025476222,0.031116142,0.019416804,0.017329227,0.016325601,0.062247866,0.054975394,0.058546262,0.077167681,0.044387967,0.046878983,0.083047843,0.049167986,0.032437626,0.025342343,0.024622104,0.025325595,0.062249253,0.03597758,0.033603634,0.033374669,0.028137824,0.047582502,0.025845292,0.021479786,0.043944072,0.037138068,0.031574739,0.033383274,0.023115351,0.031670822,0.035371141,0.025120843,0.038514475,0.030643343,0.034484006,0.022848189,0.080925568,0.104599845,0.105109957,0.062163941,0.101583367,0.101085014,0.06823762,0.056226573,0.039372071,0.035164566,0.04125598,0.038463788,0.109470507,0.061399348,0.072293197,0.073806952,1
765.0694914,1.754537096,1.586722279,1.52298856,1.942575515,1.217957804,4.439833471,1.468732443,1.51544475,1.587825847,1.326646801,1.372842256,4.362012941,1.861464436,1.985889062,0.555946064,0.493228124,0.847713762,1.479885451,1.106461211,1.407972748,1.368759011,0.662269825,0.794512096,2.031583863,0.750845738,1.6857335,0.996051757,1.678144242,1.040493149,1.346602994,1.149249703,0.126714884,0.115897831,0.150878864,0.118383342,0.639017085,0.189537238,0.123389287,0.134127229,0.433967861,0.189442759,0.501535395,0.40262088,0.339896033,0.316471157,0.48915315,0.357824217,0.877964992,1.27126894,0.834875372,0.582121777,1.032167496,0.678908062,1.244531491,1.216842534,0.48943756,0.798570171,1.099019449,0.504047629,1.752046299,0.404214858,0.562397001,0.818787733,0.009651896,0.007973008,0.017277896,0.016009058,0.129325624,0.018999783,0.023611913,0.023145802,0.092765405,0.024052459,0.101524866,0.063028088,0.059930638,0.046044838,0.076899504,0.046699638,0.142350105,0.201823452,0.168851572,0.09321215,0.155320029,0.122502149,0.184281285,0.198050296,0.092002993,0.119037732,0.130667093,0.069875836,0.252028194,0.072280766,0.103142278,0.143563439,0.096920865,0.046550928,0.059537171,0.095879116,0.049488003,0.060514423,0.04919872,0.069773474,0.179412641,0.146452011,0.095545111,0.204280195,0.089005431,0.113690361,0.083438561,0.08879386,0.071564511,0.143854411,0.279177499,0.26428176,0.291116602,0.196879323,0.191340206,0.160798616,0.135388619,0.135998721,0.096193758,0.234343073,0.299574966,0.152257734,0.178347243,0.23088328,1
764.6921848,1.225066343,3.029572256,2.583974327,3.328867464,2.201147649,3.775504466,0.903096227,1.775950346,0.926915229,2.210170179,0.925251444,2.968965955,1.925831872,3.59230888,1.72293743,0.393396931,0.907231651,1.574582648,0.928120446,2.036656303,1.225530242,1.451668979,0.95702344,2.34981021,1.323981318,4.001187488,1.401527452,1.482810569,1.831863228,1.296633274,1.175434365,0.10693439,0.07548961,0.196356761,0.167242814,0.231349696,0.255356819,0.165673764,0.129470312,0.642707557,0.384804195,0.77139042,0.324470016,0.196477647,0.342936616,0.388901494,0.399077666,1.340158212,0.870874257,0.890100653,1.243903285,0.757817483,1.132761327,1.285181119,1.133556902,0.436027884,0.396975594,0.726836791,0.598231568,0.858434905,0.60627806,0.640671765,0.631938679,0.010547932,0.008910357,0.030916886,0.018334952,0.03461616,0.032286082,0.057396983,0.022054369,0.112724235,0.06611369,0.148373639,0.056997502,0.050383298,0.05925683,0.065227656,0.0532944,0.264980932,0.152509205,0.159888359,0.234331906,0.140959698,0.188537802,0.1914575,0.183422097,0.09351113,0.066221757,0.120434916,0.118850658,0.118113432,0.102025093,0.112899971,0.109454969,0.088954319,0.066880266,0.075541511,0.05915626,0.107775111,0.07046827,0.075601336,0.077248497,0.049762926,0.049345359,0.087478955,0.049226987,0.119879067,0.044585365,0.112858338,0.11100945,0.066105949,0.135176476,0.407818193,0.126183104,0.216341578,0.145819883,0.23183282,0.205211346,0.105078954,0.086201842,0.14159395,0.120201116,0.173765524,0.225430771,0.152211929,0.071259333,1
