0.512821,0.422955,0.467399,0.379731,0.467643,0.773138,0.400733,0.504762,0.549451,0.382173,0.533822,0.796825,0.600244,0.634188,0.431258,0.537973,0.093529,0.513553,0.465934,0.488401,0.406838,0.449084,0.487424,0.483272,0.414408,0.560684,0.488645,0.479121,0.42906,0.493285,0.410989,0.77265,0.380952,0.47326,0.749206,0.520147,0.536264,0.617582,0.614896,0.449817,0.581685,0.53138,0.308181,0.883028,0.527961,0.479121,0.573626,0.618315,0.484005,0.919658,0.547741,0.545299,0.545299,0.462759,0.379976,0.486691,0.555311,0.385104,0.788278,0.666422,0.348718,0.308181,0.540904,0.259341,0.574847,0.229792,0.556532,0.689622,0.534554,0.501587,0.561172,0.319658,0.678632,0.39243,0.413187,0.550183,0.516728,0.30989,0.578755,0.493773,0.420269,0.559951,0.454457,0.593407,0.634921,0.360684,0.639072,0.66105,0.482784,0.413675,0.634188,0.587057,0.578755,0.764347,0.917949,0.76044,0.057387,0.428571,0.63663,0.603175,0.866178,0.773138,0.999756,0.552137,0.425153,0.761905,0.716239,0.907448,0.459585,0.254457,0.33895,0.223932,0.737241,0.704762,0.547497,0.396093,0.530403,0.569719,0.479121,0.378755
0.556777,0.441514,0.430281,0.252991,0.494994,0.675214,0.46105,0.512821,0.605617,0.29304,0.43199,0.817338,0.59707,0.591453,0.414164,0.41514,0.267888,0.374603,0.474725,0.43199,0.405617,0.42906,0.48083,0.452991,0.442491,0.53431,0.396337,0.4779,0.453236,0.510134,0.4,0.699878,0.425397,0.485714,0.703297,0.64127,0.556044,0.722833,0.652503,0.422711,0.580952,0.3558,0.391697,0.890843,0.531624,0.499145,0.600244,0.588767,0.564103,0.890843,0.567521,0.571673,0.571673,0.494017,0.388278,0.505495,0.477412,0.377289,0.698413,0.625153,0.29475,0.274969,0.569719,0.252259,0.593895,0.342613,0.586081,0.774115,0.519902,0.514286,0.548718,0.269841,0.628571,0.406838,0.431258,0.494017,0.5221,0.26862,0.551404,0.512088,0.402686,0.558974,0.426862,0.491087,0.589255,0.36337,0.711844,0.640049,0.464713,0.345299,0.619292,0.572161,0.57851,0.720879,0.947253,0.756532,0.082295,0.392186,0.590232,0.575092,0.879609,0.725519,0.999756,0.584127,0.486203,0.784371,0.69939,0.958242,0.498169,0.274481,0.398046,0.214896,0.727228,0.721856,0.501832,0.393651,0.560195,0.535775,0.475214,0.303785
0.548474,0.475458,0.401954,0.220513,0.454945,0.550427,0.462271,0.549939,0.557753,0.255189,0.492308,0.650305,0.635897,0.517216,0.321612,0.433455,0.490354,0.325763,0.536752,0.406838,0.395116,0.356777,0.493773,0.413187,0.489866,0.543101,0.354823,0.523077,0.466422,0.500855,0.38779,0.58486,0.497924,0.493529,0.653724,0.653236,0.568254,0.812698,0.694261,0.472772,0.547497,0.308181,0.43199,0.69768,0.498901,0.463248,0.666422,0.616117,0.667155,0.750427,0.570452,0.578266,0.578266,0.507448,0.406105,0.518926,0.483028,0.360684,0.555556,0.6,0.273016,0.279853,0.579731,0.295971,0.559219,0.420513,0.640781,0.704274,0.562637,0.512088,0.573871,0.277656,0.559219,0.378999,0.444933,0.431013,0.526984,0.310379,0.471795,0.529915,0.466911,0.49939,0.430769,0.480098,0.575336,0.357021,0.735775,0.569231,0.492064,0.410745,0.545299,0.565079,0.554823,0.664469,0.953602,0.766545,0.092308,0.36044,0.570452,0.549939,0.894994,0.68254,1,0.607326,0.530647,0.773138,0.681807,0.990232,0.542125,0.319658,0.453968,0.204151,0.706471,0.739438,0.494017,0.370696,0.569231,0.502808,0.566789,0.320391
0.613675,0.535043,0.362149,0.32674,0.428816,0.457875,0.434921,0.536508,0.487424,0.383394,0.622955,0.49939,0.665446,0.493285,0.339194,0.503541,0.637851,0.372161,0.532357,0.392918,0.412698,0.341636,0.512332,0.474481,0.53431,0.626374,0.422466,0.540415,0.474237,0.502564,0.381685,0.533089,0.550672,0.542125,0.687668,0.602442,0.55873,0.799756,0.75116,0.47326,0.595849,0.415873,0.39072,0.460562,0.500366,0.406349,0.678632,0.707692,0.683028,0.662271,0.556532,0.604151,0.604151,0.526252,0.448352,0.519658,0.486203,0.384371,0.524298,0.573138,0.206593,0.30696,0.563858,0.308913,0.507937,0.409524,0.601954,0.553114,0.548962,0.524542,0.589011,0.310379,0.466911,0.348718,0.479854,0.433211,0.549939,0.361172,0.427106,0.556044,0.514286,0.507448,0.465201,0.500366,0.588767,0.368742,0.717705,0.531624,0.520879,0.482784,0.481807,0.556532,0.596581,0.617827,0.933089,0.783394,0.100855,0.31453,0.549939,0.518193,0.906471,0.632967,0.999756,0.622222,0.60464,0.744567,0.661294,0.999756,0.568254,0.372894,0.496215,0.219292,0.669109,0.788767,0.526252,0.452991,0.603907,0.53138,0.62149,0.324786
0.727717,0.580952,0.349695,0.4442,0.513797,0.368498,0.429304,0.562637,0.471062,0.50696,0.505739,0.357021,0.684249,0.52381,0.327228,0.620757,0.79707,0.534799,0.527473,0.411966,0.440781,0.392918,0.527228,0.555067,0.542125,0.659096,0.426129,0.496215,0.482051,0.549939,0.4337,0.510379,0.526496,0.651282,0.739683,0.520635,0.525519,0.742369,0.713797,0.469353,0.727961,0.436386,0.352137,0.373871,0.46862,0.375336,0.619292,0.766545,0.651038,0.65812,0.43663,0.646886,0.646886,0.525031,0.389988,0.486447,0.514774,0.383639,0.603419,0.55409,0.118193,0.34188,0.541392,0.289622,0.466178,0.313553,0.512576,0.528449,0.501099,0.495482,0.539438,0.378999,0.510379,0.363858,0.47497,0.45641,0.552381,0.36044,0.415385,0.55116,0.472039,0.543101,0.528449,0.505983,0.563126,0.396825,0.727228,0.630281,0.53138,0.447375,0.446886,0.541636,0.64591,0.53895,0.90989,0.807814,0.162393,0.266911,0.530159,0.47497,0.902564,0.584615,0.999756,0.635653,0.649084,0.725275,0.634432,0.999512,0.598779,0.411722,0.535531,0.240537,0.640537,0.832235,0.542857,0.554335,0.589744,0.538217,0.598535,0.336996
0.766789,0.621245,0.308913,0.539438,0.534799,0.301099,0.396581,0.610256,0.456899,0.571673,0.342857,0.210501,0.622466,0.613187,0.275214,0.616117,0.846398,0.603419,0.606105,0.449084,0.377534,0.408791,0.54823,0.570208,0.598046,0.629304,0.480342,0.477412,0.42906,0.629548,0.505983,0.53138,0.436386,0.688645,0.745788,0.463736,0.452503,0.684738,0.672283,0.46398,0.800733,0.424176,0.388278,0.407326,0.479854,0.37558,0.552869,0.690598,0.679365,0.673016,0.403907,0.673016,0.673016,0.552869,0.33138,0.486691,0.523565,0.391209,0.690598,0.546032,0.126984,0.348718,0.525275,0.347009,0.473749,0.310623,0.513797,0.549939,0.488401,0.478633,0.48254,0.396093,0.618071,0.340415,0.463736,0.420513,0.54188,0.377045,0.462271,0.561416,0.435653,0.610012,0.541636,0.472283,0.535775,0.390965,0.710867,0.669597,0.564347,0.423932,0.460562,0.569475,0.652503,0.512332,0.896703,0.824664,0.242002,0.223443,0.531868,0.447375,0.88083,0.542125,0.999267,0.631502,0.671306,0.71746,0.606349,0.999512,0.649573,0.415385,0.589499,0.293529,0.614652,0.847131,0.552869,0.533578,0.542369,0.508425,0.542125,0.390476
0.67619,0.683517,0.378999,0.519902,0.549451,0.241758,0.380708,0.629792,0.386325,0.581685,0.343834,0.157753,0.578022,0.606105,0.286203,0.532112,0.733578,0.642735,0.640781,0.502076,0.295238,0.412454,0.543834,0.518926,0.654701,0.615873,0.549939,0.442247,0.411966,0.691087,0.517216,0.549939,0.426862,0.660562,0.72381,0.485714,0.402198,0.630037,0.633944,0.42442,0.751404,0.410012,0.468376,0.51746,0.541392,0.422466,0.564835,0.58315,0.747985,0.630281,0.405617,0.680098,0.680098,0.614896,0.310379,0.489866,0.460562,0.366545,0.657387,0.558242,0.147253,0.324786,0.565812,0.380464,0.400244,0.333578,0.539683,0.597314,0.477656,0.505739,0.507692,0.340904,0.637607,0.34188,0.545543,0.404884,0.534799,0.415629,0.504029,0.58022,0.442247,0.665934,0.491575,0.445177,0.520147,0.335287,0.67326,0.59707,0.606593,0.414652,0.499145,0.575336,0.682051,0.484738,0.884738,0.842003,0.284737,0.186325,0.525519,0.416117,0.857387,0.499634,1,0.628571,0.707204,0.70696,0.569475,1,0.689866,0.408791,0.636874,0.318193,0.565568,0.845421,0.569719,0.485959,0.463004,0.571429,0.55409,0.428083
0.572161,0.675458,0.464225,0.411722,0.623687,0.241758,0.49011,0.677411,0.351404,0.472772,0.340659,0.290598,0.539927,0.526007,0.319414,0.371184,0.64127,0.617827,0.57851,0.46398,0.254945,0.411233,0.482784,0.481807,0.629304,0.632479,0.510134,0.41221,0.418315,0.703297,0.512576,0.523077,0.457875,0.591941,0.693773,0.527961,0.395849,0.617094,0.537729,0.455189,0.585836,0.39243,0.547741,0.745299,0.533578,0.470574,0.625153,0.516484,0.888645,0.582906,0.419536,0.713553,0.713553,0.636386,0.323321,0.48254,0.396093,0.350427,0.578266,0.578266,0.149206,0.341636,0.561416,0.353602,0.446886,0.445665,0.577778,0.574359,0.524054,0.534799,0.567033,0.357265,0.506716,0.334799,0.57265,0.397558,0.524542,0.458364,0.469597,0.636386,0.510867,0.672283,0.508669,0.385836,0.458852,0.392186,0.62442,0.494261,0.659341,0.365079,0.488889,0.535775,0.695482,0.44127,0.877656,0.846887,0.316728,0.146764,0.509646,0.389988,0.840537,0.435165,1,0.670085,0.750183,0.709158,0.536752,1,0.736996,0.447619,0.682051,0.325275,0.515751,0.863248,0.587057,0.450549,0.443956,0.531136,0.566789,0.41514
0.473749,0.629548,0.551404,0.378022,0.673504,0.340415,0.576313,0.688156,0.423443,0.454945,0.283761,0.491575,0.499634,0.500122,0.339927,0.292308,0.613919,0.592674,0.543346,0.456654,0.267399,0.361172,0.457875,0.417827,0.545543,0.660562,0.447375,0.501099,0.388278,0.677167,0.530647,0.491819,0.469353,0.527961,0.692308,0.544811,0.469597,0.595604,0.38315,0.591209,0.452747,0.409035,0.580464,0.888156,0.525763,0.503541,0.613919,0.508181,0.857387,0.512576,0.413431,0.697436,0.697436,0.638828,0.348718,0.461538,0.403175,0.388523,0.526007,0.581441,0.137729,0.33602,0.540415,0.369475,0.446886,0.541636,0.528205,0.575824,0.546764,0.550183,0.57265,0.406593,0.425885,0.340904,0.522344,0.314286,0.508669,0.432967,0.400733,0.70525,0.530891,0.568254,0.514042,0.425397,0.419292,0.471795,0.517216,0.488156,0.662759,0.371917,0.456654,0.463004,0.653968,0.397802,0.892064,0.843712,0.361172,0.118926,0.512332,0.369475,0.831746,0.377534,1,0.69304,0.787302,0.687912,0.491819,1,0.762637,0.500366,0.729182,0.332357,0.436874,0.83834,0.570452,0.4,0.408303,0.518926,0.556532,0.375336
0.517216,0.587057,0.567521,0.421245,0.684493,0.486203,0.547741,0.591697,0.529426,0.478877,0.347985,0.464469,0.459096,0.467643,0.496215,0.357753,0.532601,0.382418,0.561416,0.539194,0.310867,0.3116,0.474725,0.392186,0.48718,0.663492,0.354579,0.552137,0.343101,0.681319,0.541636,0.470574,0.46569,0.550183,0.73431,0.561905,0.540659,0.545055,0.226862,0.610012,0.38779,0.504762,0.585104,0.873016,0.57265,0.527473,0.532357,0.577289,0.831502,0.505006,0.375336,0.652259,0.652259,0.602686,0.386325,0.426129,0.4,0.466911,0.520147,0.517705,0.012454,0.323321,0.491819,0.4337,0.463492,0.520147,0.463492,0.665934,0.542125,0.55116,0.514042,0.436386,0.442735,0.383883,0.501832,0.26398,0.463248,0.469841,0.396581,0.70232,0.573382,0.525031,0.521368,0.48547,0.387546,0.485959,0.486691,0.562149,0.646398,0.405861,0.464469,0.459096,0.608547,0.319414,0.869353,0.829792,0.37851,0.107692,0.491087,0.35116,0.818803,0.347985,0.999756,0.688889,0.81978,0.663492,0.454457,0.99707,0.755556,0.569719,0.757021,0.368254,0.375824,0.828571,0.559219,0.318437,0.410501,0.518193,0.560684,0.383394
0.6,0.583639,0.521612,0.391453,0.651526,0.555311,0.441026,0.501343,0.568987,0.545299,0.516728,0.395116,0.460806,0.405617,0.574603,0.450794,0.557509,0.343346,0.588278,0.560928,0.357509,0.276923,0.524054,0.48083,0.431258,0.663492,0.318681,0.554823,0.340171,0.691575,0.536996,0.478633,0.456899,0.589499,0.698413,0.591209,0.539194,0.536508,0.125031,0.505495,0.350916,0.595604,0.594872,0.708669,0.605861,0.577289,0.442735,0.634921,0.947253,0.502076,0.363126,0.66398,0.66398,0.572405,0.394139,0.444689,0.438339,0.5116,0.605128,0.446398,0.001221,0.379731,0.493529,0.570452,0.454701,0.511111,0.413431,0.638095,0.524054,0.498413,0.517705,0.498657,0.588034,0.406593,0.544078,0.231013,0.467888,0.443712,0.502076,0.638095,0.508181,0.54188,0.5558,0.480586,0.405128,0.529182,0.526496,0.619048,0.635653,0.464225,0.522344,0.50525,0.562637,0.241026,0.852503,0.825153,0.36044,0.113797,0.462759,0.338706,0.803175,0.326984,0.97851,0.702564,0.853236,0.64127,0.4337,0.971429,0.757021,0.603175,0.770696,0.42442,0.31917,0.848352,0.524542,0.259096,0.415385,0.539194,0.580952,0.344567
0.633211,0.572405,0.441758,0.317949,0.561661,0.534799,0.293773,0.523565,0.565079,0.629792,0.559219,0.294994,0.503541,0.457387,0.606593,0.408791,0.622711,0.524054,0.625153,0.557509,0.375824,0.251282,0.573382,0.482051,0.483028,0.668132,0.393651,0.471307,0.323321,0.69475,0.536264,0.480342,0.446154,0.580708,0.670574,0.607814,0.515263,0.606838,0.098413,0.496703,0.430037,0.662759,0.583394,0.439805,0.644689,0.651282,0.477656,0.629548,0.954579,0.496459,0.331624,0.632967,0.632967,0.576801,0.42442,0.425885,0.40757,0.506227,0.654701,0.408547,0.000977,0.45348,0.528449,0.577534,0.418071,0.47033,0.42906,0.570696,0.537729,0.477656,0.516239,0.518681,0.705495,0.407814,0.606105,0.262759,0.494261,0.509402,0.459829,0.594139,0.466178,0.59707,0.546032,0.426862,0.459341,0.555067,0.531868,0.686203,0.589255,0.448352,0.458364,0.534066,0.463004,0.200488,0.849817,0.820024,0.364103,0.10696,0.435409,0.325763,0.793407,0.313065,0.952869,0.709158,0.900122,0.621245,0.415629,0.932112,0.771673,0.637363,0.772161,0.471795,0.258852,0.86105,0.551893,0.186325,0.434432,0.524786,0.54823,0.335043
0.638828,0.549206,0.523321,0.30525,0.481075,0.579487,0.245421,0.58315,0.471307,0.642002,0.594872,0.342125,0.529915,0.5663,0.617094,0.354335,0.668376,0.655189,0.719902,0.555556,0.371673,0.272527,0.525031,0.410745,0.561416,0.656654,0.47326,0.362393,0.330647,0.679121,0.544567,0.449084,0.49768,0.514286,0.710867,0.632967,0.50989,0.671306,0.086691,0.520147,0.448107,0.665446,0.547985,0.194872,0.641026,0.703541,0.527473,0.685226,1,0.473993,0.330891,0.556044,0.556044,0.568254,0.517949,0.403663,0.34823,0.505006,0.617582,0.413919,0.000733,0.487424,0.552381,0.567277,0.401465,0.478388,0.442002,0.47326,0.526496,0.500366,0.479609,0.504762,0.585348,0.416606,0.604151,0.290598,0.50696,0.456654,0.388767,0.605128,0.472772,0.549451,0.489622,0.395849,0.393895,0.505739,0.528205,0.647619,0.52967,0.418071,0.443712,0.497924,0.383883,0.164347,0.851282,0.818803,0.389744,0.098169,0.433211,0.298901,0.772161,0.293773,0.904029,0.709158,0.91746,0.582662,0.387546,0.878388,0.796093,0.646154,0.80464,0.501832,0.207814,0.863004,0.581441,0.209768,0.457387,0.48083,0.514286,0.298169
